activity_label,ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,ax3,ay3,az3,gx3,gy3,gz3,mx3,my3,mz3
1,0.99599,9.5002,0.61292,0.28101,0.26321,-0.34431,10.86884,-37.92877,-30.36194,4.08455,8.84864,-1.70804,0.18439,1.34631,0.04584,8.82115,-39.20882,-12.11183,-2.04014,-8.80578,3.3125,-0.53446,-0.86096,0.00114,-14.62177,36.2942,-29.75824
1,0.55545,9.28951,1.66637,0.15744,0.28345,-0.46469,12.30621,-36.8042,-28.73688,3.51203,8.96362,-1.54515,0.14605,1.16845,-0.00741,9.33627,-39.06104,-9.96773,-2.36592,-9.13636,2.89569,-0.40343,-0.39118,-0.34508,-14.34366,37.39641,-28.43951
1,0.70868,9.21289,3.4285,-0.14404,0.2515,-0.57335,14.11896,-37.17957,-28.73688,3.39944,9.12173,-1.38944,0.03103,0.91285,-0.12562,9.89873,-39.41851,-8.88957,-2.51923,-9.36632,3.26938,-0.37574,-0.10143,-0.60713,-16.48744,35.6741,-29.48248
1,2.1069,8.65744,1.34076,-0.74059,0.46028,-0.99838,14.86969,-35.36682,-28.29895,3.91208,8.91092,-1.03012,-0.04352,0.77014,-0.26727,10.40103,-39.24818,-8.18106,-3.0654,-9.70169,3.13524,-0.25643,0.11908,-0.66679,-16.93837,35.67441,-28.01007
1,2.41336,12.20085,0.63206,-0.35176,0.74577,-0.27826,16.68243,-34.30481,-29.55017,3.95759,8.82948,-1.05168,-0.05311,0.70837,-0.38868,11.08296,-39.24759,-6.98299,-3.57324,-9.67294,2.8382,-0.21382,0.1766,-0.6572,-18.55566,36.18289,-28.04425
1,0.67038,12.43069,0.498,-0.46149,1.64487,0.48019,19.24438,-34.61609,-30.79987,4.09892,9.12173,-0.93669,0.00121,0.72328,-0.44406,12.16663,-39.41241,-6.46844,-3.09894,-9.14594,3.02983,-0.37254,-0.05988,-0.18635,-17.34874,37.53111,-27.3064
1,0.90022,10.59195,1.68552,-0.77147,2.49707,-0.29958,23.61908,-33.92944,-28.73688,3.88093,9.1912,-1.13312,0.0044,0.78612,-0.43128,13.16287,-39.08904,-5.6461,-3.00312,-9.08845,3.10649,-0.4013,-0.28572,-0.13628,-19.87865,37.77921,-25.87152
1,0.40222,11.26233,-0.86191,-0.74377,2.13489,0.92336,24.68109,-31.74133,-26.23749,3.28925,8.70491,-1.1451,-0.02648,0.84469,-0.40465,14.19131,-38.78463,-4.70122,-3.00312,-9.08845,3.10649,-0.4013,-0.28572,-0.13628,-19.87865,37.77921,-25.87152
1,-3.04543,9.67258,0.88107,-1.32329,1.65659,0.3055,26.18103,-31.74133,-25.42419,2.43166,9.63197,-1.14989,-0.04352,0.8628,-0.38016,14.89386,-38.20018,-3.54622,-3.00312,-9.08845,3.10649,-0.4013,-0.28572,-0.13628,-19.87865,37.77921,-25.87152
1,-0.19154,9.59596,0.67038,-1.23486,1.0547,0.67728,26.8692,-31.74133,-26.23749,1.25067,9.58885,-0.7714,-0.04139,0.92244,-0.37377,15.63876,-37.61402,-2.94579,-1.90599,-8.24045,3.52809,0.04611,0.4099,0.20034,-19.11186,38.7122,-24.39432
1,-0.57462,9.46188,1.18753,-1.37335,0.98546,0.56329,27.61993,-32.1167,-26.67389,0.45297,9.1888,-1.63139,-0.04459,0.9235,-0.27685,17.05228,-37.09885,-2.58266,-2.24136,-8.49916,3.63829,-0.01781,-0.05775,0.21845,-19.65186,39.7388,-24.71536
1,-0.28731,8.9639,1.68552,-1.35631,1.04619,0.46529,29.43115,-28.05481,-27.04926,0.77637,9.53136,-1.85896,0.1141,0.85641,-0.19911,17.78485,-36.30805,-1.08009,-2.51444,-8.72912,3.59517,-0.05509,-0.35177,0.27278,-19.94885,39.46519,-24.41983
1,0.30646,8.04453,1.32159,-0.99518,1.02808,0.46849,29.43115,-27.36664,-26.23749,1.3968,10.38176,-1.31279,0.22699,0.99912,-0.18207,17.96823,-36.23564,0.39328,-2.02576,-9.50526,3.40832,-0.05616,-1.3414,0.75321,-20.67784,42.01459,-21.51282
1,-0.19154,8.08282,1.39821,-0.59677,1.22942,0.46422,30.55725,-27.36664,-27.04926,1.29619,9.96015,-1.12833,0.12155,0.97888,-0.10113,18.00255,-35.86227,1.66331,-1.62811,-9.40465,3.46102,-0.01142,-1.37335,0.84589,-19.90564,42.4016,-21.50653
1,-0.93852,7.79552,1.55144,-0.29105,1.56604,0.47275,30.93109,-27.67944,-24.1745,1.32733,9.25827,-0.67558,0.0683,1.02042,-0.0106,17.96825,-35.75576,4.02243,-1.57062,-9.40465,3.50414,0.03013,-1.26789,0.8885,-21.62825,41.9231,-21.67468
1,-0.67038,7.7189,2.96881,-0.127,1.44139,0.7103,31.99463,-30.61676,-22.9248,1.03029,9.27983,-0.62049,0.03103,1.03107,-0.06918,18.07767,-36.18959,4.55505,-2.36592,-8.93993,3.19752,0.36462,-1.16243,0.99716,-19.56276,45.20332,-20.06592
1,-1.0726,8.29352,3.33273,0.49406,1.36044,0.93719,33.1192,-29.55475,-18.73779,0.96082,9.25827,-0.62049,0.0257,1.0332,-0.08409,18.00656,-36.2093,4.74098,-3.22829,-9.24176,3.90658,0.4051,-1.45325,0.95561,-19.16586,46.7393,-19.64011
1,-1.87706,12.98615,11.43471,0.9191,1.47229,0.78593,33.49457,-33.55408,-15.04974,0.99196,9.58645,-0.19648,0.01612,0.85002,-0.04894,17.62074,-35.35415,8.0477,-3.21871,-9.23697,3.86346,0.54572,-1.24765,1.12286,-17.30016,45.06111,-18.25153
1,-10.51534,7.20175,-3.90733,1.72551,1.30399,-0.43272,33.1192,-34.99146,-11.73706,0.9704,9.57208,-0.11983,0.02251,0.72328,-0.06598,17.79803,-35.14814,8.82339,-3.64511,-9.17468,4.28986,0.583,-1.14113,1.21021,-18.07776,45.08481,-17.2287
1,1.70467,8.4276,0.86191,0.34386,-1.80978,0.5047,33.49457,-33.92944,-11.73706,0.93686,9.90985,-0.16774,0.04061,0.58377,-0.0777,17.58496,-35.58344,9.23866,-3.23787,-8.39855,5.05641,0.56489,-0.86203,1.33804,-14.23836,46.6331,-19.70682
1,10.28549,8.77235,5.0374,0.56757,-1.74907,1.20352,31.61926,-36.11755,-14.61182,0.91291,10.01285,0.00234,0.03529,0.48472,-0.07131,16.9377,-35.45819,10.35741,-3.25225,-7.72302,5.53071,0.60218,-0.45829,1.25069,-13.81445,47.73921,-19.12576
1,0.82361,10.30464,-0.59377,0.8914,1.39558,-0.20157,30.55725,-39.36615,-12.92419,1.09976,10.20689,0.40239,0.07256,0.34521,-0.0106,16.99817,-35.08304,11.01163,-3.487,-7.21039,6.34039,0.46795,-0.52647,1.1921,-10.70135,48.72441,-19.53513
1,-0.70868,9.74919,-0.99599,0.63574,0.58493,0.07646,31.99463,-37.92877,-10.04944,0.8626,10.0416,0.93419,0.12581,0.20676,0.05756,16.86757,-34.70957,11.89487,-3.64032,-7.28705,6.31643,0.42747,-0.71609,1.1644,-10.32877,47.57782,-20.10269
1,1.45567,10.15141,-0.61292,0.67941,-0.3376,0.28526,30.55725,-38.6795,-7.98645,0.72366,9.87631,1.12344,0.1535,0.11091,0.15447,16.96696,-35.74718,12.90117,-2.18866,-6.60673,4.73062,0.29005,-0.77894,0.96307,-8.28485,47.36121,-21.98984
1,2.37505,9.59596,0.11493,0.70818,-0.31949,0.19151,30.18188,-39.36615,-7.55005,1.2914,9.94578,1.24082,0.20143,0.03423,0.29825,16.6553,-35.54279,13.27531,-1.74789,-6.45342,5.04204,0.28686,-0.46468,0.5849,-6.93216,48.8486,-21.54779
1,2.26013,9.40442,1.01514,0.64958,-0.10536,0.07327,30.55725,-40.86609,-6.73676,1.69145,9.74216,-0.1318,0.32071,-0.16812,0.42711,16.08377,-35.67912,13.79866,-2.44258,-6.24741,4.32339,0.28579,0.11375,0.1311,-8.46306,47.92731,-21.2619
1,1.20668,9.59596,0.40222,0.55157,0.3463,-0.10463,29.80652,-38.99231,-5.48706,2.00526,9.83798,-2.03144,0.46768,-0.2661,0.38877,15.57588,-36.1357,14.5269,-2.75878,-6.85586,4.03114,0.1569,0.21389,-0.12457,-5.84135,49.21942,-21.5361
1,0.55545,9.38527,0.34477,0.5388,0.1748,-0.10995,31.2439,-41.92963,-4.23737,2.88441,7.88086,-3.93346,0.60826,-0.25226,0.27482,14.78979,-36.08382,14.62276,-4.2296,-7.55055,3.7389,0.09192,0.28526,-0.61991,-8.50896,48.64461,-21.56998
1,1.13007,9.44273,1.53229,0.50044,-0.09685,-0.03859,29.43115,-39.74152,-3.42407,3.421,8.11083,-4.14906,0.39952,-0.13724,0.17684,14.19235,-35.99616,15.82278,-4.3877,-7.83322,3.42269,0.05144,0.16382,-0.6295,-9.25145,47.9606,-20.83124
1,0.91937,9.36612,1.87706,0.40564,-0.00737,-0.06201,30.18188,-39.74152,-2.98767,3.96478,10.38895,-3.94544,0.18758,-0.11168,0.18429,14.45256,-35.84654,16.74075,-4.3877,-7.83322,3.42269,0.05144,0.16382,-0.6295,-9.25145,47.9606,-20.83124
1,-0.59377,11.1474,5.0374,0.09991,0.13965,-0.23779,31.30646,-38.99231,-0.48676,3.40183,10.11826,-3.5406,0.09067,-0.17132,0.10016,14.02551,-36.03708,16.70786,-3.77925,-8.61414,3.79639,-0.69958,0.0818,-0.91499,-12.30515,48.1385,-22.36304
1,-1.97282,14.80574,6.09085,-0.92168,-0.19698,-0.65536,33.1192,-38.6795,-1.36261,2.77182,9.51219,-2.91537,-0.09038,-0.27036,-0.00634,14.24405,-35.67907,17.05162,-4.03796,-9.08365,4.82165,-0.73047,0.03599,-1.0865,-12.07295,47.2538,-21.01352
1,0.90022,10.91756,-0.84276,-1.21037,-0.97142,-0.85884,33.49457,-36.8042,-5.48706,2.60892,8.98997,-2.40034,-0.14363,-0.35024,-0.0745,14.46396,-36.07322,17.04887,-4.11941,-9.12198,4.9031,-0.70916,0.05516,-1.08437,-12.07295,47.2538,-21.01352
1,5.80354,9.71088,-5.80354,-0.10356,-1.22282,1.06503,32.74384,-37.17957,-8.42438,2.69037,8.85104,-1.93561,-0.09677,-0.41733,-0.07557,14.85295,-35.86172,16.20039,-2.9073,-8.56623,4.72104,-0.429,0.55371,-0.73603,-17.94006,47.66481,-19.19116
1,7.43159,10.34296,-0.01915,-1.98161,1.30078,0.94785,30.18188,-39.36615,-10.48737,2.34302,8.90853,-1.71523,-0.10316,-0.56856,-0.04788,15.40933,-36.06371,15.43217,-3.0127,-8.58539,4.54378,-0.3001,0.54838,-0.73177,-18.49355,46.811,-17.26288
1,-1.01514,6.49307,-0.24899,-1.20717,2.49814,-0.47534,31.30646,-38.6795,-8.42438,2.25439,9.00674,-1.6769,-0.09997,-0.67826,-0.10113,15.9745,-36.26408,14.06898,-2.75878,-8.62851,4.71625,-0.30543,0.51536,-0.74668,-18.46925,46.3835,-17.25568
1,-0.13408,8.23605,-1.11092,-0.5009,1.77269,0.39285,31.30646,-38.99231,-7.55005,2.31428,9.12173,-1.75835,-0.10955,-0.6921,-0.11178,15.83849,-36.03902,14.11177,-2.66775,-8.70038,4.87914,-0.18505,0.47914,-0.89156,-18.56647,45.254,-17.38727
1,0.03831,8.17859,0.47884,-0.36241,1.71304,0.22774,31.99463,-41.17889,-4.23737,2.51071,9.76612,-1.94999,-0.52916,-0.86996,-0.35353,16.3356,-36.18024,11.60097,-2.04493,-10.95692,4.4767,-0.24897,0.33,-1.05667,-21.23947,44.00751,-19.92599
1,-3.84988,10.15141,0.91937,-0.50304,1.22728,0.0051,31.2439,-38.99231,-3.79944,1.76092,11.70168,-1.8877,-0.87316,-0.8657,-0.54736,17.72946,-35.71595,9.81088,-2.72524,-9.68252,6.66617,0.18779,0.787,-0.96612,-23.71805,43.26291,-18.77039
1,-0.5363,7.83383,4.71179,-0.35815,-1.03641,0.50151,31.61926,-39.74152,-4.23737,0.73564,9.19838,-2.57042,-0.23096,-0.9296,-0.53352,19.51907,-35.70033,7.64589,-1.65207,-9.02616,4.14613,0.32521,0.81044,-0.20659,-25.28404,42.2375,-20.85086
1,-0.68953,5.86101,2.12605,1.37077,-0.16182,-0.06628,29.80652,-40.49225,-2.98767,-1.18076,9.06424,-2.75009,-0.56857,-0.71766,-0.50689,20.86357,-34.99146,5.81497,-1.11069,-8.98304,4.8504,0.31882,0.40031,-0.18316,-22.83784,41.11852,-20.79358
1,4.94164,16.28058,5.70778,0.77528,-1.01511,0.87967,29.11987,-43.0542,-2.6123,0.9153,10.26438,-2.71176,-0.20966,-0.52277,-0.45684,21.68234,-34.45419,3.70673,-1.62811,-8.94472,5.27679,0.41362,-0.14724,-0.08515,-22.99445,40.58301,-22.41525
1,0.17238,6.76123,-4.17549,1.1982,0.49332,0.18938,27.99377,-42.67883,0.32501,-0.02373,9.23911,-2.00988,-0.12979,-0.35024,-0.45151,22.14832,-33.90212,2.38412,-1.11548,-8.25003,5.3774,0.54998,0.06901,0.21206,-24.57124,40.379,-22.43744
1,2.73897,11.87524,0.80446,0.5452,0.37506,-0.05457,27.61993,-44.86694,0.32501,-0.15309,8.48692,-1.80147,-0.11594,-0.14576,-0.29815,22.84404,-32.38804,0.84955,-0.9478,-7.311,3.96407,0.58513,0.2533,0.31113,-22.51924,40.1552,-23.88043
1,0.03831,8.7915,-1.01514,0.29272,0.38573,-0.28679,28.36914,-41.55426,1.95007,-0.35431,8.7624,-1.70804,-0.04778,-0.00518,-0.25768,23.97011,-32.11852,0.95184,-0.66992,-6.95647,4.40484,0.17501,-0.47747,0.2323,-21.66605,38.9819,-24.2919
1,1.34076,10.5728,-0.86191,0.23201,-0.45052,-0.10677,28.74451,-42.30499,1.57471,-0.79987,9.11933,-1.31758,-0.03607,0.12475,-0.30667,24.52037,-32.09592,0.67535,-0.23394,-7.36849,4.5821,0.0312,-0.51262,0.00114,-22.78386,38.7704,-25.34235
1,2.06859,10.41957,-0.36392,0.19792,-0.70724,-0.20583,30.55725,-43.42957,1.95007,-0.77592,9.61999,-1.30081,-0.04352,0.16842,-0.28111,24.92268,-31.54644,0.19487,-0.29144,-8.04881,5.03725,-0.01142,-0.3784,-0.14374,-22.30325,38.87901,-24.74448
1,3.04543,9.42358,0.55545,0.29166,-0.59219,-0.26335,30.55725,-43.0542,1.13831,-0.64656,9.72539,-1.05647,-0.08506,0.28237,-0.29176,25.12418,-31.48949,0.43727,-0.24353,-8.32189,5.22409,0.02054,-0.24418,-0.18742,-25.71065,40.45731,-23.78876
1,2.54742,9.78749,0.19154,0.28207,-0.23959,-0.40291,31.30646,-40.49225,0.70038,-0.78071,9.80924,-0.98221,-0.14789,0.45171,-0.26194,25.75514,-30.88415,0.67046,-0.2052,-8.36022,5.24805,0.02054,-0.24418,-0.18742,-25.71065,40.45731,-23.78876
1,1.28329,9.95988,-0.47884,0.30338,-0.17567,-0.41675,31.99463,-39.36615,1.57471,-0.9963,10.07514,-0.71631,-0.13831,0.64341,-0.21615,26.27014,-30.24121,0.67998,-0.22915,-8.64768,5.41573,0.04078,-0.15789,-0.18848,-24.27695,37.40962,-24.30899
1,0.99599,9.80666,0.45969,0.27354,-0.37595,-0.46469,32.74384,-41.24146,1.57471,-1.20711,9.63676,-0.80254,-0.1841,0.81594,-0.18207,26.21703,-29.37964,2.2578,0.27869,-8.1063,5.36782,-0.1989,-0.42101,-0.05852,-23.75314,39.64279,-23.44827
1,1.32159,9.46188,1.47482,0.25011,-0.28859,-0.63832,33.80737,-38.6795,0.32501,-1.54487,9.30858,-0.65642,-0.15748,0.91179,-0.18633,26.66637,-29.13467,3.1106,0.22599,-7.90508,5.30554,-0.38426,-0.61063,-0.04467,-25.55405,38.01801,-22.71164
1,2.22182,10.64941,3.62003,-0.23138,-0.4846,-0.58826,34.93195,-37.17957,-0.11139,-2.2252,8.82708,-0.74266,-0.08932,0.92883,-0.25023,26.84871,-27.9872,3.86296,-0.23874,-8.50395,4.86956,-0.54405,-0.83433,0.02351,-26.35056,39.00562,-19.6329
1,2.41336,16.22311,5.01825,-1.49692,0.06934,-0.53606,35.68115,-36.49139,-1.36261,-2.34976,8.36235,-0.79057,0.04807,0.91818,-0.34288,26.91504,-28.02786,5.13362,-0.33455,-8.61893,4.79291,-0.55896,-0.8812,0.0757,-27.93546,39.07941,-19.21576
1,-4.90332,11.16655,0.09576,-2.40239,0.63712,-1.11237,35.99396,-34.99146,-3.79944,-2.78814,8.67377,-1.10438,0.24722,0.74778,-0.42063,27.57941,-27.72957,7.62334,-0.34893,-8.61414,4.745,-0.55896,-0.8812,0.0757,-27.93546,39.07941,-19.21576
1,-4.42448,7.16345,-2.62404,-1.03247,-1.02576,-0.82368,37.4939,-34.99146,-6.73676,-2.26592,8.87739,-1.63857,0.46129,0.68707,-0.51541,27.26283,-27.07771,9.63718,-0.32497,-9.43819,3.04421,-0.62501,-0.78107,0.40487,-28.31345,38.87959,-14.18771
1,-1.01514,9.44273,-0.67038,-0.96429,-0.33546,0.23732,38.18207,-33.55408,-10.86273,-2.12938,8.9756,-1.78709,0.48259,0.66897,-0.52713,27.3302,-26.77653,9.79921,-0.80886,-10.28619,3.26938,-0.61649,-0.51688,0.32178,-28.61586,39.42259,-11.53784
1,-4.69264,8.2552,-0.36392,-1.36482,0.52634,0.14677,38.24463,-32.4295,-10.92529,-0.61302,10.24043,-2.59677,0.69559,0.45384,-0.47707,28.26073,-24.4058,12.29874,-1.18735,-9.81667,2.95797,-0.46309,-0.33898,0.33882,-27.25507,38.60449,-8.9874
1,-5.76524,4.21379,1.62805,-0.78107,-2.38609,0.07967,37.11853,-31.36749,-14.61182,-0.18183,9.21515,-2.95131,0.64234,0.47407,-0.4185,27.96167,-22.94492,14.55606,-1.14423,-8.93993,1.9327,-0.59625,-0.47747,0.42511,-25.96446,38.66061,-7.63574
1,2.18352,6.58884,3.35188,-0.10036,-3.16161,0.39497,35.30731,-33.55408,-19.98749,-0.72801,9.2966,-3.15492,0.61997,0.41337,-0.2694,28.29088,-21.95138,16.86514,-0.98613,-8.60935,2.37826,-0.56109,-0.3049,0.25254,-24.18243,38.40979,-6.41922
1,4.55856,7.50821,3.83072,0.25864,-1.62123,0.71455,31.99463,-32.80487,-22.11151,-0.43336,9.85475,-3.26991,0.48365,0.35479,-0.12349,28.59283,-21.032,18.68263,-1.24005,-8.5806,2.16746,-0.53659,-0.21967,0.07677,-23.88815,39.3623,-4.65405
1,1.0726,8.02536,3.63919,0.22455,0.30263,-0.12807,31.30646,-34.61609,-23.36273,-0.4118,9.61041,-3.38968,0.41123,0.35586,-0.03723,28.75243,-20.16783,19.72336,-1.3694,-8.57102,2.21058,-0.53553,-0.21541,0.04055,-24.20674,39.37849,-4.65945
1,-3.73495,10.70686,9.44273,-0.16747,1.80678,0.18619,30.93109,-33.92944,-20.86182,-0.7879,9.34451,-3.53102,0.41656,0.31326,0.03945,28.5491,-20.19057,20.77312,-1.83412,-9.44777,2.5699,-0.45883,-0.07693,-0.08728,-23.64786,41.30991,-2.75757
1,-2.83473,9.13628,2.66235,0.90312,0.57961,0.69965,31.99463,-37.55493,-17.9245,-0.44055,8.19706,-3.51904,0.34094,0.12795,0.15128,28.31744,-19.42239,21.69803,-1.3694,-9.4861,2.01894,-0.17973,-0.16748,0.03735,-22.98904,40.58182,-3.77115
1,-0.86191,13.10107,2.77727,-0.10461,-0.70511,-0.38266,31.30646,-36.8042,-19.98749,-0.71843,8.16592,-3.62923,0.40804,-0.20646,0.21731,27.25676,-18.82679,22.08434,-1.15381,-8.89202,1.8273,-0.05935,-0.00662,0.01498,-21.54996,40.91,-2.12549
1,4.02226,4.80756,6.53139,-0.58612,-1.61485,0.41202,30.18188,-35.36682,-22.11151,-0.18902,8.7648,-4.23529,0.37928,-0.06162,0.36108,27.16777,-19.15078,23.37907,-1.24005,-8.21649,0.63915,0.1015,0.60377,0.04162,-22.20874,40.82631,-3.76245
1,3.4668,10.84094,5.05655,-0.40822,-0.10431,0.11269,28.36914,-34.99146,-22.11151,-1.78203,8.00303,-3.81848,0.39526,-0.22244,0.31209,27.03438,-18.64307,23.33894,-2.18386,-8.73392,1.26676,-0.30223,0.35557,0.05759,-21.26915,40.6568,-5.07626
1,0.74699,9.5002,3.19865,-0.33472,1.0025,0.03705,29.43115,-34.99146,-22.9248,-1.02265,7.3778,-4.38382,0.54329,-0.06162,0.26949,26.56552,-19.21143,23.6976,-1.71435,-9.27529,1.10866,-0.42474,-0.02793,0.2323,-20.01636,40.88181,-5.35559
1,-0.21069,8.31267,3.98395,-0.47214,0.34525,-0.04178,30.55725,-33.55408,-22.9248,-1.27418,7.91919,-4.21613,0.49963,-0.36302,0.28973,26.78653,-18.66486,23.93823,-1.4221,-9.51484,1.37695,-0.44178,-0.06415,0.28236,-19.87054,41.15631,-5.20966
1,0,7.91045,4.55856,-0.56801,0.21208,0.23413,30.93109,-33.55408,-22.11151,-0.21058,7.44488,-4.4437,0.52519,-0.51744,0.50592,26.67923,-17.92966,23.36369,-1.4221,-9.51484,1.37695,-0.44178,-0.06415,0.28236,-19.87054,41.15631,-5.20966
1,0.22984,8.61913,4.84587,-0.73738,0.00223,0.14359,29.43115,-32.80487,-23.73657,-0.49325,6.85558,-4.41496,0.50495,-0.57282,0.48036,27.01715,-18.43629,23.42068,-1.49876,-8.24045,1.59255,0.09192,0.72735,0.40807,-21.32045,48.67972,-9.34799
1,0.5363,8.06367,5.32471,-0.8535,-0.07448,-0.21329,29.05731,-32.05414,-26.23749,-0.8382,7.26282,-4.6593,0.51134,-0.4791,0.41966,26.69614,-18.92656,23.03809,-1.20651,-8.35064,1.78419,0.06422,0.32574,0.36546,-21.18005,49.50021,-7.73114
