activity_label,ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,ax3,ay3,az3,gx3,gy3,gz3,mx3,my3,mz3
1,4.76727,8.72407,-1.52359,-0.45887,0.44106,-0.21295,6.81906,-38.06084,-17.1226,-9.02135,0.99599,-9.34697,-0.52744,-1.34534,-0.32443,3.99933,-32.39594,-27.94495,2.61188,9.22738,1.94229,-0.29691,0.16808,0.49116,-2.15649,-23.21365,-35.14032
1,4.70499,8.3384,-1.28164,-0.47698,0.68388,-0.17568,7.95428,-36.97772,-18.52017,15.13135,17.96609,5.42047,-0.06618,-2.67905,1.52592,-0.75073,-31.64673,-27.57111,3.34969,11.82408,1.65962,-0.45563,0.24585,0.16092,-4.33809,-21.11578,-35.06104
1,5.73745,7.77546,-1.17624,-0.42479,1.14928,-0.12669,8.61336,-36.8217,-19.18869,-4.09888,3.86903,-4.67348,0.3546,1.70558,-1.31407,-0.37537,-31.64673,-30.0705,3.0287,11.13418,1.55422,-0.35123,-0.71715,-0.24494,-1.61919,-21.66898,-35.74817
1,5.75661,7.54788,-0.82171,-0.22031,1.67433,-0.09367,9.66174,-36.23146,-19.49612,4.96078,11.1091,0.05746,-0.12903,-0.16608,0.42871,1.81274,-30.58472,-28.8208,3.0287,9.14594,1.70274,-0.26495,-1.09212,-0.26199,-4.1167,-22.39677,-35.62891
1,3.80907,9.21515,-0.63007,-0.1841,2.09181,-0.08409,11.67859,-36.16332,-19.69623,-1.49399,9.73004,0.80446,0.34821,-0.47928,-0.22856,0.74921,-30.95856,-27.57111,3.65152,8.33627,2.09081,-0.20103,-0.96003,-0.23429,-3.61719,-19.73608,-34.77545
1,2.08431,9.70862,1.20249,0.14711,2.59875,-0.29283,13.89946,-35.90914,-18.62872,4.19464,9.07881,0.17238,0.02756,-0.05849,-0.18275,1.43738,-31.64673,-27.94495,4.0348,8.37459,2.33035,0.03546,0.24478,-0.17357,-5.89868,-22.14597,-36.8454
1,3.29404,10.23563,1.83251,0.0076,3.07906,-0.20976,16.10062,-35.77958,-16.08934,1.51314,9.38527,-0.03831,0.17351,0.41982,-0.44695,1.43738,-31.64673,-27.57111,4.80614,8.41292,2.69447,-0.00928,0.17021,-0.15865,-2.6236,-21.03598,-36.66223
1,1.06622,12.08257,1.61212,-0.11914,2.98534,0.00537,18.56734,-35.58537,-13.20055,1.09175,9.78749,-1.09175,0.13196,-0.10643,-0.20938,3.25012,-32.02209,-27.13318,4.91154,8.53269,2.68489,-0.07,0.17767,-0.1512,-3.22569,-21.57597,-36.51544
1,0.15593,9.68707,1.8876,0.41443,2.63389,0.01602,20.58664,-35.8081,-10.20006,2.04944,9.67258,-0.61292,-0.08961,0.05017,-0.49808,3.62396,-32.39594,-27.13318,4.81572,7.80447,2.68489,-0.20103,-0.13232,0.19501,-3.73599,-20.71109,-35.6496
1,-0.21058,7.591,1.68878,0.69665,2.29096,-0.08835,22.38309,-35.62391,-6.37544,1.68552,9.0022,-0.97684,-0.23982,0.38145,-0.59608,5.81207,-32.02209,-28.38287,5.55353,7.32537,2.98672,-0.04763,0.45783,0.42618,-2.61819,-21.44669,-37.69147
1,0.13916,7.68682,1.58337,0.58483,2.15677,-0.0745,22.79685,-36.32909,-2.27849,2.37505,9.44273,-0.82361,-0.28242,0.62753,-0.65254,8.74939,-32.02209,-27.13318,5.65414,7.14811,3.11128,0.19951,1.07888,0.55081,-4.13289,-19.67818,-36.8562
1,0.15833,8.66898,1.01325,0.50708,1.99489,-0.05107,22.74723,-35.79583,2.41794,2.94966,9.46188,0.11493,-0.42838,1.34447,-0.78783,10.18677,-31.33392,-28.38287,6.48777,8.08714,3.40353,0.48393,1.62643,0.62964,-0.88748,-20.97539,-37.0791
1,0.37392,9.0283,1.61691,0.56353,1.91608,-0.01912,23.07278,-35.37332,5.57397,3.14119,9.95988,0.498,-0.54022,2.05286,-0.77611,15.68756,-30.20935,-28.38287,4.63846,9.82625,3.23585,0.65757,1.4219,0.92791,1.26711,-22.64337,-37.31372
1,0.58233,9.53854,2.01217,0.48578,1.73397,0.12678,22.93961,-35.3074,8.83748,3.98395,12.00932,3.7541,-1.27525,2.006,-0.43309,17.87415,-27.6474,-27.57111,5.69726,9.41423,4.7977,0.86849,1.43681,1.38704,3.797,-24.91916,-36.20087
1,0.77157,9.081,2.34035,0.33455,1.54653,0.26843,21.98453,-35.69797,12.13739,4.59686,11.99016,1.35991,0.0968,2.39694,0.61087,21.875,-28.77197,-26.31989,6.5788,9.56275,5.35824,1.04426,2.11325,1.39876,5.8409,-24.45927,-35.87927
1,0.58952,9.20797,1.8373,0.1322,1.44216,0.35256,20.13579,-35.74638,15.02365,2.31758,10.18973,-0.47884,-0.64888,5.40312,0.4841,27.74963,-27.27203,-19.19556,4.2983,9.85021,4.97975,1.10711,2.9921,1.55003,7.10991,-26.68227,-34.04779
1,0.09365,9.70862,2.17027,0.01292,1.18123,0.40475,18.82588,-36.60546,16.77234,5.24809,7.8913,-1.74298,-0.2345,4.45717,1.6037,30.68695,-31.33392,-13.00812,2.94246,7.89071,3.3125,0.35504,2.28689,1.90689,9.94221,-30.44638,-29.50311
1,0.38829,10.34583,2.39305,-0.13937,0.78612,0.45906,17.08314,-36.9978,19.10168,-1.30244,12.10509,-5.88016,-0.86513,3.01692,1.01567,30.99976,-32.39594,-7.94525,2.42504,6.90856,3.53288,0.04398,1.83309,1.94205,10.62262,-30.78778,-28.00696
1,0.79793,11.50285,2.69489,-0.56111,0.52945,0.53894,15.49062,-37.4214,19.33629,-2.73897,9.57681,-2.16435,-1.13464,2.24248,2.06601,30.31158,-33.52203,-7.13348,3.68027,6.52528,4.36651,-0.021,1.28554,1.70236,9.42651,-32.41618,-29.03613
1,0.63264,13.58694,0.21794,-0.75494,-0.0105,0.65822,14.15785,-38.42601,19.11671,3.9648,9.42358,0.30646,-0.33676,1.34872,2.22475,25.56152,-37.146,-4.19617,4.672,6.91814,3.69099,0.13879,1.3974,1.37106,8.33301,-32.64928,-28.75415
1,2.13941,6.40283,-0.92711,-0.16387,-0.52064,0.35576,13.44086,-38.81566,18.35785,0.55545,8.9639,0.17238,0.10852,2.61105,1.19569,23.37494,-40.08484,-2.57111,4.44203,6.26657,3.40832,0.13346,1.37289,1.11221,8.76503,-36.41757,-25.28387
1,2.64246,10.26438,-0.49592,0.05233,-0.23202,-0.05959,11.98138,-39.6123,17.54509,-2.45166,6.72292,0.05746,0.42596,3.51973,0.47878,21.18683,-43.02216,3.30505,4.39891,5.48565,3.50893,0.05676,0.99153,0.97372,8.68402,-35.39847,-26.63309
1,1.54772,10.49674,0.49821,-0.2299,-0.36089,-0.08196,12.11376,-39.83803,17.7485,-1.93451,7.79552,2.87305,0.002,2.40334,0.42871,21.18683,-43.33344,5.80444,4.60492,4.75263,3.55205,-0.00396,0.44825,0.74788,8.3627,-34.70337,-24.57782
1,0.71887,9.90266,0.74016,-0.38006,-0.80499,-0.2662,13.1517,-39.6793,16.84764,-1.8196,9.95988,2.54742,0.14368,-0.11389,0.63004,18.62488,-44.08417,7.05414,5.65414,5.0832,4.16529,-0.0764,-0.59252,0.19608,7.32591,-36.33986,-25.60425
1,1.3441,7.68682,0.95815,-0.13405,-1.12875,-0.37164,13.53054,-39.95568,15.36488,0.95769,10.43872,6.85699,0.0446,-2.56079,0.82712,17.12494,-44.08417,5.80444,5.55353,5.62937,4.45754,-0.08492,-0.64684,-0.00419,6.51591,-38.58568,-24.69379
1,1.28661,8.35038,1.27436,-0.02222,-1.46103,-0.27366,15.12693,-40.20853,14.63989,9.42358,8.90643,2.56659,0.66458,-1.05771,0.89636,16.43677,-44.8349,3.67889,5.91764,6.89898,4.9558,-0.08811,-0.79705,-0.18955,6.11902,-37.68806,-26.3421
1,1.66989,8.07489,1.12104,0.0896,-1.6719,-0.13308,16.64961,-39.89539,13.31972,6.81868,7.54652,16.7211,-1.88033,5.05585,-0.9146,13.49945,-45.52155,6.61621,7.1585,10.14725,5.86129,0.14731,-1.1603,-0.82551,4.01031,-36.73737,-25.79944
1,2.42926,8.8702,0.73776,0.15244,-1.61865,-0.07557,17.68439,-39.54518,11.85507,-7.25922,2.04944,12.44984,0.46858,-0.0979,-0.48422,18.62488,-42.27142,12.49237,4.43724,9.79272,4.5821,-0.16162,-1.35631,-0.40367,4.3289,-36.75357,-25.79404
1,2.37896,8.6067,0.59164,0.1354,-1.45251,-0.08302,18.96846,-39.4026,10.4576,7.64229,14.26944,-3.79242,1.3176,-0.82974,1.27452,13.87482,-44.08417,13.30414,4.97862,10.04185,5.18576,-0.3555,-0.93127,-0.11498,3.32991,-36.12538,-26.41202
1,2.59455,8.90853,0.824,0.01292,-1.30767,-0.21295,19.40717,-39.1911,9.71078,0.30646,9.04051,-3.29442,0.92026,-0.14798,-0.63657,16.81213,-41.52222,14.99176,4.19769,8.82015,5.53071,-0.38106,-0.27187,-0.03082,2.01231,-35.48102,-27.03543
1,2.11785,10.41769,1.44444,-0.3758,-1.24697,-0.34501,20.32309,-39.63236,7.62415,3.39018,10.0748,-1.47482,1.22279,-1.31657,0.26465,16.0614,-41.14685,16.24146,3.91023,8.74829,5.09474,-0.63459,-0.01834,-0.14694,1.22392,-36.12418,-28.81354
