activity_label,ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,ax3,ay3,az3,gx3,gy3,gz3,mx3,my3,mz3
1,1.61479,9.49063,-1.3583,0.05233,0.14392,0.04265,10.95335,-29.80962,-21.86342,1.26414,9.67258,-0.57462,0.05737,0.15083,0.04092,0.87585,-37.32605,-29.26941,-1.54188,-8.70996,4.55815,-0.0519,0.04664,-0.13202,-10.91183,18.46649,-41.09601
1,1.53813,9.64874,-1.33195,0.2206,0.3484,-0.03084,10.7952,-29.86775,-21.57329,1.09175,9.63426,-0.76614,0.06697,0.16255,0.04732,1.25122,-37.70142,-29.26941,-1.73831,-8.62372,4.74021,-0.03805,-0.02686,-0.16292,-9.78865,15.83371,-39.85217
1,1.17162,9.68467,-1.4661,0.04168,0.15777,-0.04468,11.11054,-30.62001,-21.22801,1.14922,9.65343,-0.84276,0.07442,0.121,0.06116,1.25122,-37.32605,-28.83148,-1.56104,-8.56623,4.40484,0.00989,-0.00662,-0.04893,-11.00903,17.6076,-40.34406
1,1.24828,9.49543,-1.51161,0.06404,0.17268,-0.03084,11.12473,-30.169,-20.88087,1.30244,9.65343,-1.09175,0.10318,0.09012,0.06116,0.56458,-37.70142,-28.83148,-1.61853,-8.58539,4.43358,0.00989,-0.04391,0.02351,-9.96954,18.7005,-40.93658
1,1.48543,9.4547,-1.48287,0.08108,0.18652,0.00857,11.37409,-30.16881,-20.43401,1.14922,9.65343,-0.86191,0.13515,0.16362,0.06116,0.56458,-38.45062,-28.01971,-1.53709,-8.40813,4.33777,-0.01994,-0.09823,0.17371,-10.71745,18.2919,-39.61041
1,1.47346,9.64634,-1.53796,0.0683,0.24403,0.02774,11.64462,-30.01728,-20.21364,1.89621,9.71088,-0.82361,0.16496,0.09544,0.02921,1.25122,-38.82599,-27.58179,-1.50355,-8.38897,4.27069,-0.05296,-0.11741,0.19075,-11.80823,18.05641,-39.18036
1,1.88788,9.14329,-1.29362,0.16735,0.28663,0.01602,11.672,-29.73619,-19.66113,1.68552,9.55765,-0.80446,0.15964,0.17427,0.00577,0.18921,-38.82599,-29.26941,-1.57062,-8.59019,4.24195,-0.14244,-0.18026,0.20886,-10.50954,19.8624,-40.8158
1,1.97172,9.63676,-1.55713,0.18971,0.36438,-0.01593,12.03795,-30.18731,-19.17406,1.70467,9.63426,-0.82361,0.10318,0.13805,0.00896,2.00195,-39.13879,-29.26941,-1.56583,-8.67642,4.41921,-0.21595,-0.22287,0.2014,-10.35835,17.4279,-40.03479
1,1.97891,9.37086,-1.52838,0.23977,0.39526,-0.05959,12.55794,-29.9949,-19.65562,1.76213,9.69173,-1.20668,0.11383,0.21582,-0.02299,1.62659,-38.82599,-28.01971,-1.48438,-8.62372,4.38567,-0.21595,-0.22287,0.2014,-10.35835,17.4279,-40.03479
1,2.28314,9.46668,-1.43016,0.21314,0.39313,-0.06598,12.56117,-30.03498,-18.73256,1.62805,9.63426,-1.05345,0.06909,0.22859,-0.06773,2.37579,-39.13879,-27.14539,-1.19214,-8.67642,4.47191,-0.22127,-0.33792,0.1311,-11.28984,20.56499,-37.73224
1,2.49394,9.69904,-1.60024,0.25042,0.41656,-0.06385,13.67986,-30.76683,-17.31448,0.90022,9.51935,-0.88107,-0.02785,0.00595,-0.11568,0.87585,-39.51263,-26.33209,-1.1059,-8.8489,4.3713,-0.29691,-0.14511,-0.001,-12.92336,21.35852,-37.77124
1,2.5155,9.6176,-1.48526,0.29195,0.42828,-0.15331,13.57141,-30.58041,-16.84135,1.89621,9.59596,-0.42139,-0.10347,-0.23906,-0.08798,2.00195,-38.45062,-27.95715,-1.54667,-8.87285,4.18925,-0.35443,-0.08652,-0.10433,-12.71544,20.76601,-36.87067
1,2.25199,9.44752,-1.60504,0.26107,0.44638,-0.23212,14.05051,-30.48654,-15.74251,2.45166,9.51935,-0.36392,-0.08537,-0.16982,-0.14337,2.00195,-38.82599,-28.01971,-1.74789,-8.79141,4.01677,-0.40876,-0.225,-0.18635,-11.82713,21.31862,-38.78876
1,2.00526,9.62957,-1.70086,0.19717,0.45703,-0.2662,14.83582,-30.6545,-14.66885,2.3942,9.67258,-0.28731,0.04033,0.09117,-0.2435,2.00195,-39.888,-28.01971,-1.88203,-8.80578,3.94012,-0.41195,-0.28892,-0.17889,-14.06544,22.11571,-37.06189
1,2.38614,9.96973,-1.9428,0.01718,0.49644,-0.23106,16.00932,-30.29134,-14.28052,1.5706,9.40442,-0.59377,0.12875,0.26268,-0.34364,2.00195,-38.82599,-27.58179,-2.10721,-9.01658,3.93053,-0.46735,-0.42527,-0.14161,-13.13934,22.6347,-36.90729
1,2.80056,9.87391,-1.73439,-0.05098,0.52945,-0.2449,17.02244,-30.60745,-13.66174,1.24498,9.5002,-0.30646,0.16817,0.21687,-0.36388,4.5639,-38.82599,-26.33209,-2.17428,-9.34237,4.08384,-0.47054,-0.48173,-0.12776,-14.20853,22.24472,-35.73456
1,2.51789,9.69186,-1.732,-0.17452,0.62104,-0.3514,17.76215,-30.86871,-12.99724,1.35991,9.5002,0.07661,0.16496,0.19557,-0.37773,4.5639,-39.13879,-27.14539,-2.09763,-9.45735,4.45275,-0.47054,-0.61169,-0.20872,-16.84373,24.34531,-34.33087
1,2.3526,9.74935,-1.47328,-0.32149,0.62743,-0.48453,18.51626,-30.3749,-13.05309,1.72383,9.86411,0.17238,-0.02678,0.2009,-0.45442,6.00128,-39.51263,-27.14539,-1.73351,-9.55796,4.74021,-0.41515,-0.55736,-0.23535,-16.83563,24.3381,-33.88672
1,1.0782,9.65113,-1.95957,-0.4855,0.46129,-0.63682,19.57365,-29.8801,-12.84767,-0.21069,8.86812,0.76614,-0.53703,0.29251,-0.72714,8.56323,-38.82599,-27.14539,-1.264,-9.99873,4.91268,-0.24471,-0.23778,-0.30566,-17.87784,25.95181,-33.78131
1,-0.00457,9.55531,-1.46131,-0.29806,0.43041,-0.68368,21.22919,-28.87397,-12.53127,2.8922,11.35809,-0.67038,-0.29309,-0.23373,-0.25949,8.56323,-38.45062,-28.01971,-1.03403,-10.57843,5.29117,0.06102,0.17128,-0.35999,-17.80763,24.80701,-33.46594
1,-0.96756,9.13371,-1.9452,-0.41627,0.53691,-0.67729,22.48228,-27.58663,-12.59825,3.65834,10.82179,1.43652,-0.62013,1.02542,0.00684,9.68933,-35.88867,-28.01971,-0.09501,-8.39376,4.1605,0.52015,0.59951,0.3058,-17.50793,24.8076,-34.49695
1,-0.63458,9.32055,-1.82063,-0.48763,0.74352,-0.48879,24.13256,-26.22102,-12.95969,3.10289,10.80264,1.43652,-0.68617,2.59454,0.26357,11.87592,-36.26251,-28.01971,-0.16208,-8.66684,3.94012,0.5308,0.77102,0.43044,-16.73303,24.5157,-36.55133
1,-0.54116,10.53747,-1.64336,-0.23096,0.78505,-0.22573,25.31388,-25.38615,-12.94205,1.30244,10.87926,-0.26816,-0.56367,2.45607,0.29765,16.25061,-33.70056,-28.39508,-0.88551,-8.88723,3.89221,0.47967,0.57075,0.49968,-16.83563,23.66161,-36.09546
1,-0.95558,10.23324,-1.27685,-0.10529,0.61678,-0.14373,26.52131,-24.70306,-12.43216,0.57462,10.13226,0.17238,-0.96315,2.44115,0.49365,19.12689,-34.38873,-27.58179,-0.82802,-9.45735,4.02635,0.42854,-0.62021,0.28769,-14.79713,23.3145,-38.72046
1,-0.67052,9.37805,-0.67079,-0.19156,0.58696,-0.18739,27.16363,-24.32441,-11.89085,-0.36392,9.5002,0.32561,-1.06328,1.84142,0.60551,21.31348,-35.13794,-25.89417,-0.12854,-9.23697,3.63829,0.5585,-0.61702,0.21525,-14.94293,21.2829,-35.43518
1,-0.62261,8.87499,-0.67079,-0.27995,0.60933,-0.25768,27.92146,-23.77654,-11.02391,0.67038,9.38527,1.34076,-1.10162,1.37163,0.62788,22.81342,-31.13861,-26.77002,-0.08063,-8.44167,3.16877,0.54785,-0.31448,0.3026,-14.67023,21.98401,-35.73785
1,-0.79748,8.87499,-0.50311,-0.30764,0.68707,-0.32371,28.28809,-23.19298,-10.23216,1.62805,9.17458,2.24097,-1.19112,1.64326,0.6151,23.50159,-33.3252,-27.58179,-0.65076,-7.96736,3.51851,0.3593,-0.45936,0.32711,-15.73134,20.63971,-37.21326
1,-1.22388,8.74803,-0.3977,-0.26611,0.74245,-0.29922,29.36279,-23.31879,-10.25089,-0.03831,8.77235,2.20267,-1.11441,1.90427,0.37328,25.00153,-33.70056,-26.33209,-0.56931,-7.4691,3.897,0.11322,-0.9824,0.22804,-17.59975,20.2926,-36.20215
1,-1.36521,8.75043,-0.01682,-0.23948,0.69346,-0.30348,30.3948,-22.67515,-9.43008,-0.36392,8.31267,1.93451,-0.76927,1.54526,0.27315,27.18811,-29.70123,-25.0824,-0.37767,-7.43557,4.24674,-0.02526,-1.21783,0.19714,-19.08743,21.36061,-36.09515
1,-1.65986,9.52417,0.62997,-0.22031,0.69666,-0.27898,30.57662,-21.80993,-8.73842,0.15323,8.14029,1.5706,-0.47418,1.15431,0.39992,29.00085,-30.01251,-24.64447,-0.00398,-8.20691,4.84561,-0.07214,-1.25511,0.0512,-23.46144,20.56349,-34.52545
1,-1.87785,9.77809,0.78088,-0.21712,0.61039,-0.23745,31.66744,-21.35576,-7.34381,-0.05746,7.37415,2.22182,-0.17165,1.09572,0.34132,30.12695,-29.32587,-22.58148,0.09663,-8.15421,5.23847,-0.13072,-0.88014,0.0299,-25.08415,21.88863,-32.2052
1,-1.9545,9.51698,0.78088,-0.28741,0.62637,-0.26194,31.84351,-21.14996,-6.48604,0.19154,7.96791,2.62404,0.2683,1.3354,0.50111,30.12695,-34.38873,-20.89539,-0.14771,-8.50395,5.71756,-0.16694,-0.79492,0.05866,-23.18875,22.07642,-32.17761
1,-2.10782,10.16856,0.80005,-0.22244,0.72861,-0.21828,32.2212,-20.35744,-6.37196,0.19154,9.61511,4.29041,0.50586,1.55911,0.57887,31.56433,-32.20062,-17.20734,-0.32497,-8.46562,5.78943,-0.16588,-0.84179,0.14921,-25.92654,22.91699,-31.64337
1,-2.16052,9.30618,0.82879,-0.24055,0.76056,-0.13947,32.87827,-19.65935,-5.56519,-0.95769,13.48415,3.88818,1.49016,1.02328,0.2529,31.18896,-34.38873,-13.83209,-0.26269,-8.02006,5.62174,-0.17653,-0.94831,0.36865,-27.16853,22.953,-29.88831
1,-2.30664,8.95165,0.76172,-0.19795,0.86812,-0.06385,33.32848,-19.1885,-4.69255,-7.25922,4.82671,-9.07881,1.91093,1.14899,-0.53859,33.00171,-34.38873,-11.7691,0.02956,-7.60325,5.29596,-0.1776,-1.07828,0.65627,-25.13545,23.96371,-28.39191
1,-1.94971,10.05358,0.34251,-0.22777,0.96717,-0.02445,33.19102,-18.85392,-3.35783,-1.62805,5.55455,6.99107,-0.04062,-1.7496,1.13602,30.12695,-35.51331,-12.5824,0.19245,-9.71606,5.61695,-0.16055,-1.03354,0.42085,-27.66534,24.48241,-26.07352
1,-2.12698,9.4044,-0.5055,0.15989,0.71583,-0.02125,33.50576,-19.3272,-1.72115,-0.97684,7.62314,4.97993,-0.11839,-1.34692,0.62575,30.43823,-36.26251,-13.45673,-0.12375,-7.87633,4.17966,0.03226,-0.64152,0.64668,-28.50233,25.6413,-24.77374
1,-0.42857,10.44644,-0.77619,-0.035,0.66471,0.21092,33.89857,-18.82016,-0.41685,4.23296,7.35498,-0.26816,0.80945,1.14685,-0.11568,27.56348,-38.45062,-13.83209,0.24994,-9.61545,3.63349,0.01735,-0.64471,0.6584,-28.59413,28.02299,-22.2977
1,-0.7304,9.59125,-1.22415,0.18119,0.62104,0.11081,33.42529,-18.65879,1.64221,-1.0343,10.64941,-0.91937,0.70506,0.85391,0.14851,28.62701,-40.63873,-10.51941,-0.8424,-10.37721,4.15092,0.21975,-0.6788,0.24828,-29.17464,27.19321,-21.84995
1,0.3332,9.96255,-1.54994,0.31325,0.6498,0.07673,32.85993,-19.09801,2.80215,0.99599,9.71088,-0.78529,0.55272,-0.03452,0.38606,26.81427,-41.70074,-8.83179,-0.32976,-9.40944,2.91485,0.16116,-0.24524,0.34735,-28.77504,27.91499,-23.92657
1,0.7596,9.87152,-1.65055,0.30367,0.4762,0.19281,32.34962,-19.25408,3.7962,3.56258,10.28549,0.26816,0.55486,-0.42015,0.24332,28.25165,-40.63873,-8.83179,-0.75616,-9.28487,2.79029,0.07913,-0.13658,0.29621,-28.61844,26.01691,-21.0824
1,0.69252,10.59017,-1.79668,0.30154,0.49324,0.21944,32.00718,-19.12757,5.07362,3.69664,9.46188,0.5363,0.64966,-0.04837,0.13359,26.06354,-41.32538,-7.58209,-1.6377,-9.46693,2.79508,-0.04657,-0.51156,0.14921,-27.27383,28.0527,-19.3175
1,0.71887,9.94338,-1.95238,0.26533,0.51987,0.21411,31.56799,-19.09769,7.09146,1.99197,9.76834,0.19154,0.65819,0.47681,-0.05708,26.81427,-41.01257,-5.5191,-1.65686,-8.49916,2.79987,-0.1712,-0.58719,0.18116,-28.71564,27.8622,-20.66949
1,0.91051,9.33732,-1.63139,0.28024,0.5433,0.26097,31.50852,-19.55401,8.65269,0.74699,9.46188,0.13408,0.54846,0.33832,-0.04857,28.25165,-41.32538,-3.39508,-1.6856,-8.83932,3.37957,-0.31715,-0.58293,0.23336,-27.27115,28.45621,-17.84421
1,1.48783,9.09538,-2.06976,0.20569,0.70624,0.18642,30.48879,-19.78768,9.4509,0.22984,9.40442,0.03831,0.45152,0.06029,0.11655,28.25165,-41.32538,-3.01971,-2.05451,-8.56144,3.72452,-0.33845,-0.77787,0.21525,-28.78313,30.22231,-16.86096
1,1.53813,9.40919,-1.5188,0.16948,0.7318,0.12572,30.00945,-19.79366,10.71063,0.26816,9.92157,-0.11493,0.31731,-0.26569,0.15596,26.4389,-42.07611,-2.14539,-1.53709,-8.70517,3.94012,-0.34591,-1.12621,0.25999,-26.81485,30.75119,-11.51077
1,0.57275,8.90374,-1.44454,0.26213,0.48792,0.0288,29.72524,-19.91315,12.58255,1.62805,9.38527,-0.09576,0.26724,-0.52455,0.02493,28.25165,-42.82532,-1.33209,-1.20651,-9.16031,4.39047,-0.30543,-1.12621,0.22484,-29.26105,31.87021,-11.56808
1,-0.3615,8.31684,-1.11875,0.37609,0.35053,-0.18739,29.02262,-19.77015,13.9894,2.79643,9.57681,-0.36392,0.32263,-0.54585,0.04625,27.18811,-42.82532,-1.33209,-0.98133,-10.08496,4.51024,-0.18399,-0.97495,0.17158,-28.66434,30.3873,-9.46326
1,-0.54116,9.35888,-1.28404,0.48578,0.18226,-0.62617,28.74029,-19.37835,14.7522,1.95367,9.5002,0.21069,0.33861,-0.53625,-0.08585,27.56348,-42.45148,-3.01971,-0.19083,-10.63113,4.60127,-0.02313,-0.7587,0.18649,-28.35115,31.45831,-6.21994
1,-0.55553,10.54226,-1.27925,0.37609,-0.01796,-0.88603,29.31472,-18.26641,15.51825,3.06458,10.17056,3.84988,0.19479,-0.76636,-0.12846,27.18811,-41.01257,-3.83148,0.2212,-10.45387,4.44317,0.01841,-0.46042,0.36759,-28.77234,32.5128,-8.75903
1,-0.4645,10.52789,-1.87812,0.1322,-0.12659,-0.95632,29.97553,-17.00332,16.26181,1.0343,13.61823,4.57771,-0.22491,-0.89206,-0.50557,28.62701,-39.888,-4.26941,0.29785,-10.18557,4.36651,0.04078,-0.5254,0.49116,-26.72574,33.64682,-6.0806
1,-1.73412,10.15658,-3.60528,-0.23948,-0.23948,-0.74226,31.31046,-14.60635,16.8055,1.01514,11.62625,2.04944,-1.05688,-1.48967,-0.48,28.25165,-41.70074,-5.5191,0.61405,-8.99742,3.53768,0.01309,-0.71822,0.39528,-28.85603,34.6167,-6.72232
1,-1.63351,10.05837,-3.74182,-0.11701,-0.10316,-0.47175,32.86185,-13.44756,16.13875,7.25922,9.38527,-2.8922,-0.569,-1.46944,0.65558,27.56348,-39.13879,-11.3327,0.10621,-8.72912,4.08864,0.04078,-0.35603,0.12044,-27.15234,35.6532,-5.82352
1,-1.87545,8.9229,-3.2723,-0.00625,0.07257,-0.39187,33.49517,-12.97346,16.16714,7.24007,9.5385,0.36392,-1.12399,1.26723,0.55011,26.4389,-42.07611,-12.14447,0.03914,-8.34585,3.27896,0.1292,-0.24204,0.09275,-26.78513,34.9173,-5.36197
1,-1.94492,8.42224,-3.63882,-0.06163,0.13966,-0.31093,33.90195,-13.17863,16.28358,2.06859,8.08282,-0.97684,-0.88965,3.07391,-0.2009,27.93884,-39.888,-10.08148,-0.06147,-8.87764,3.08253,0.17181,-0.38159,-0.01165,-26.94714,34.7925,-5.95447
1,-2.46235,7.91919,-2.91298,0.20675,0.21421,-0.35353,34.25452,-12.40344,15.78281,-0.68953,8.00621,-1.8196,-0.59883,2.09601,-0.04857,27.93884,-41.32538,-7.58209,-0.27227,-9.04533,3.33166,0.18779,-0.32833,0.00007,-26.38823,36.31801,-5.37787
1,-2.59889,8.53962,-2.5273,0.09919,0.30474,-0.42063,34.27033,-11.63236,16.129,0.22984,8.61913,-0.97684,-0.56154,1.45471,0.51283,28.25165,-40.26337,-6.77032,-0.70825,-8.25003,3.19273,0.18033,-0.43273,0.20886,-24.84923,34.25731,-5.76413
1,-2.63722,8.41745,-2.74769,0.02996,0.38248,-0.27898,34.70303,-10.40928,17.28693,0.42139,8.59998,-0.93852,-0.54343,1.43127,0.56076,28.25165,-42.07611,-7.14417,-0.45433,-8.04402,3.03942,0.06209,-0.86842,0.54016,-25.90764,36.8325,-3.45471
1,-2.41684,8.32403,-2.82674,-0.06163,0.54117,-0.15651,34.59032,-9.20789,18.39307,0.24899,8.88728,-0.05746,0.12982,0.3362,0.30405,27.18811,-42.82532,-5.5191,-0.97175,-8.10151,3.1544,0.04398,-1.77176,0.8608,-25.49455,38.48941,-1.69882
1,-3.34629,9.54334,-2.99203,-0.16493,0.6466,-0.12349,34.38346,-8.8332,18.66232,1.0726,11.26233,1.18753,-0.09175,0.07201,-0.01234,26.06354,-44.2627,-4.70734,-0.45912,-8.77224,3.98323,-0.05616,-1.61943,0.815,-23.45334,38.95171,-1.52527
1,-3.91642,9.44752,-2.78362,-0.33853,0.49963,-0.05214,33.48948,-8.48193,19.23099,-1.5706,5.82269,7.06769,0.1671,0.45869,-0.2957,26.06354,-42.07611,-5.0827,-0.52619,-9.36632,4.38567,0.01415,-1.04525,0.91833,-21.69565,39.66962,1.45105
1,-3.29119,9.48584,-2.60875,-0.74003,0.52519,-0.03616,33.48568,-10.27266,20.03618,2.62404,13.8289,6.49307,1.26538,-1.49606,0.75784,26.4389,-42.07611,-0.0824,-0.52619,-9.36632,4.38567,0.01415,-1.04525,0.91833,-21.69565,39.66962,1.45105
1,-2.90312,8.64263,-2.85788,-0.68998,0.17907,0.01922,33.15426,-9.82434,20.67662,3.90733,9.02135,-4.9991,1.32185,-0.07181,0.04305,26.06354,-43.88885,-0.52032,-0.57889,-9.54838,4.35214,0.2272,-0.682,0.9407,-16.76004,42.66631,2.8147
1,-2.40246,8.978,-2.48658,-0.39817,0.15138,0.19388,32.73101,-10.22108,20.31609,2.54742,10.22803,0.498,0.51651,0.83899,-0.24989,26.06354,-44.63806,0.7309,-1.44606,-8.73871,4.64918,0.41789,-0.32514,0.89383,-14.11673,43.66859,2.8414
1,-0.74478,7.51195,-2.32608,-0.02435,0.48792,0.3483,32.34798,-11.40961,20.42886,-1.47482,8.84897,-1.97282,0.20439,0.3053,-0.40968,27.56348,-43.20068,2.79236,-1.51313,-8.07755,3.70536,0.49139,-0.15363,1.06427,-11.90544,43.70731,2.28458
1,-0.522,8.78875,-1.52838,0.00227,0.18652,0.46226,31.3756,-11.86943,21.4115,4.09888,10.28549,-0.91937,0.09573,-0.75252,0.03879,26.81427,-42.07611,1.54266,-1.83892,-7.83801,3.97844,0.40084,-0.17067,1.13351,-10.59053,45.093,0.21219
1,-2.04553,10.65006,-1.70086,0.03955,-0.09677,0.51231,30.97134,-12.92715,21.85245,2.54742,9.76834,-0.97684,0.16177,-0.57674,-0.3692,26.4389,-41.01257,1.54266,-2.78273,-8.54707,5.15223,0.40191,-0.03325,0.99716,-8.32793,47.38438,0.80408
1,-0.62021,9.90985,-1.87573,0.10025,-0.24693,0.46652,29.96209,-13.96772,21.66826,2.66235,9.5385,0.03831,0.20865,-0.54372,-0.31169,27.56348,-43.20068,-0.0824,-2.87855,-8.87285,5.03245,0.50843,0.31615,0.54122,-6.20033,46.011,-0.0275
1,-0.27047,9.97932,-1.94759,0.16841,-0.37899,0.24287,29.06399,-14.53586,21.05,2.33675,9.84496,-0.68953,0.21397,0.16681,-0.4001,27.18811,-41.32538,1.1673,-2.6965,-8.66684,4.56773,0.46263,0.66556,0.21312,-3.93774,47.08472,-3.41138
1,-0.49804,10.11586,-1.68888,0.17587,-0.59945,0.11826,29.56689,-14.88904,20.38573,0.51715,9.84496,-1.0726,0.1149,-0.0015,-0.52367,29.00085,-39.888,1.60522,-2.72524,-7.87633,4.2132,0.28153,0.96809,0.00114,-5.05284,47.14142,-3.43027
1,0.13437,9.47147,-1.54754,0.09706,-0.78156,0.14169,29.41836,-14.9642,20.01938,1.55144,9.36612,0.82361,-0.08643,-0.81537,-0.59079,30.8136,-39.888,0.7309,-3.02228,-7.33016,4.20362,-0.01142,0.88607,-0.17676,-5.41733,44.6295,-5.17175
1,-0.0405,9.25348,-1.37028,0.16096,-0.95516,0.04797,30.45327,-15.16341,19.20163,3.9265,9.57681,1.22583,-0.42093,-0.90485,-0.59398,31.93817,-39.51263,-0.52032,-3.09894,-7.39245,4.46233,-0.15416,0.70711,-0.33442,-4.08084,45.86072,-6.50153
1,0.16791,8.70731,-1.52359,0.28556,-1.09361,0.03519,31.15426,-15.02456,17.99911,3.7541,12.43069,0.28731,-0.79271,-0.5842,-0.38306,31.18896,-37.70142,-4.26941,-3.08456,-7.42598,4.50066,-0.17866,0.62295,-0.41751,-4.90703,46.87471,-5.0513
1,0.07688,7.67245,-2.62312,0.59761,-1.0574,0.16086,31.65357,-14.86746,16.59502,1.64722,11.76031,1.87706,-1.61508,0.26268,0.32321,31.56433,-39.888,-5.5191,-2.76357,-7.11457,4.43358,0.05037,1.10338,-0.63589,-7.51793,45.3024,-5.06842
1,-2.21082,6.77414,-3.77536,1.18762,-0.97859,0.18962,32.51168,-15.47953,14.89963,-5.0374,8.23605,-3.00711,-0.88858,1.19586,-0.26054,31.93817,-36.95068,-5.95703,-3.02707,-7.50743,3.50893,0.21975,1.799,-0.69448,-9.07314,44.40269,-6.11496
1,-5.34893,7.22928,-3.4879,1.45493,-0.75707,-0.20976,33.72224,-14.39779,14.17763,-3.00711,9.40442,-0.01915,-0.88965,0.71968,-0.32767,32.6889,-36.63788,-6.3324,-4.03317,-9.37111,3.13044,0.06422,1.46451,-0.71366,-9.39714,43.74721,-8.62521
1,-4.55362,9.30379,-4.27362,1.29838,-1.15751,-0.35034,34.11298,-13.07923,14.74121,-3.98395,9.5385,0.13408,-1.04623,-0.28487,0.30298,34.12628,-36.63788,-7.58209,-3.99006,-10.3341,3.75806,0.04504,0.66236,-0.71792,-9.58073,44.3181,-8.19336
1,-1.98085,9.10975,-4.8198,1.44641,-1.0574,-0.11071,35.32174,-11.75329,14.22366,-2.91135,5.61201,2.43251,-1.19751,-2.27051,0.31895,32.31354,-36.26251,-14.70642,-2.65817,-9.36153,3.12565,0.15264,0.63999,-0.44308,-12.08093,42.9162,-10.43091
1,-2.04074,7.14065,-4.61858,1.09922,-0.50892,-0.0351,36.61782,-10.91251,12.24962,5.30556,6.93361,4.42448,-0.37405,-3.20688,0.69925,26.4389,-36.95068,-19.64417,-2.58151,-7.93862,2.90527,-0.04018,1.00431,-0.02337,-10.64185,42.83852,-10.11053
1,-4.03859,6.71904,-4.9228,0.8809,-0.2693,-0.08089,37.17171,-9.74181,12.11333,4.32872,7.45076,3.1795,-0.15248,-0.31363,0.26462,25.75073,-39.13879,-20.89539,-3.2235,-7.48348,3.44665,-0.11688,0.30976,0.15773,-10.86864,43.98901,-10.28046
1,-3.29598,6.63999,-5.033,0.84256,-0.07227,0.0959,37.79783,-8.59187,12.85782,-1.53229,7.73807,1.70467,-0.14822,1.05951,-0.24884,28.25165,-36.63788,-20.52002,-3.15643,-7.72781,3.9497,-0.08705,-0.08332,0.23656,-11.10085,44.6031,-12.51352
