activity_label,ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,ax3,ay3,az3,gx3,gy3,gz3,mx3,my3,mz3
1,0.4937,9.76612,0.50779,-0.09038,0.27279,0.02454,4.87449,-31.45144,-32.03838,0.36392,9.63426,0,-0.00206,0.01192,-0.0018,-10.8902,-29.95148,-28.44543,0.9063,8.80099,4.52461,-0.08385,-0.21435,-0.06172,-2.65413,-17.70958,-37.62473
1,0.60149,9.66311,0.55091,-0.0595,0.30048,0.08418,5.26401,-31.036,-31.6978,0.5363,9.44273,-0.09576,0.07996,0.09181,-0.01991,-10.51483,-29.95148,-29.69513,0.86798,8.80578,4.57252,-0.10303,-0.26548,-0.07769,-2.39491,-16.99649,-38.66769
1,0.86021,9.3517,0.36406,-0.01264,0.39526,0.11826,5.58418,-31.07258,-31.43672,0.26816,9.17458,0.24899,0.00433,-0.03922,0.0195,-11.6394,-30.32684,-31.38275,0.54698,8.60456,4.44796,-0.16694,-0.05669,-0.00206,-1.55254,-14.77948,-37.80161
1,0.95603,9.61999,0.64434,0.04807,0.43893,0.14169,6.22185,-30.87984,-31.79729,0.34477,9.59596,-0.09576,-0.00526,-0.01471,-0.02631,-11.95221,-29.57611,-29.31976,0.93026,8.60935,4.61085,-0.14564,0.10736,0.01498,-1.74423,-16.90558,-37.47495
1,0.92968,9.67988,0.42874,0.04274,0.47088,0.14489,6.5299,-31.19775,-31.96593,0.26816,9.63426,-0.07661,0.0022,0.02364,-0.03589,-11.6394,-30.32684,-30.57098,0.78174,8.61414,4.51024,-0.13818,0.19684,0.01924,-2.10333,-13.87857,-39.15652
1,1.06862,9.60322,0.65871,0.02464,0.74139,0.31209,7.21612,-31.30923,-31.09581,0.21069,9.67258,0,0.0448,-0.01257,-0.05186,-11.26556,-29.20074,-28.07007,0.91588,8.64289,4.48149,-0.11901,0.01255,0.01072,-2.15193,-15.86308,-39.27371
1,0.87219,9.74456,0.84556,-0.14576,0.82126,0.35043,7.47826,-31.49784,-30.42308,0.42139,9.65343,-0.07661,0.09274,0.0098,-0.07104,-11.95221,-29.95148,-30.13306,0.73862,8.5806,4.52461,-0.08066,0.16808,0.00859,-2.45972,-15.99178,-39.12863
1,0.50328,9.86194,1.11865,-0.10742,0.83937,0.38771,8.31007,-31.73856,-30.21156,0.40222,9.5002,-0.40222,0.16199,-0.00513,-0.103,-10.51483,-30.70068,-28.44543,0.91109,8.56623,4.46712,-0.04018,0.09564,0.02138,-0.03513,-16.82097,-39.37222
1,0.40267,9.48345,0.97731,-0.04352,0.80848,0.38025,8.95814,-31.60337,-30.14137,0.55545,9.63426,-0.47884,0.09914,-0.00192,-0.12643,-11.26556,-30.70068,-28.508,1.03087,8.47041,4.60606,-0.00396,0.17128,0.01392,-1.66322,-16.03227,-39.11514
1,0.82428,9.64874,0.97731,0.16309,0.77547,0.33233,9.22375,-31.8854,-29.73506,0.68953,9.44273,-0.63206,0.06931,0.03429,-0.14774,-11.26556,-31.38885,-28.88336,0.93984,8.40334,4.57731,0.01948,0.15636,0.01285,-1.63354,-13.48979,-38.26736
1,1.17402,9.8811,1.22644,0.23125,0.79996,0.19388,9.70984,-31.5457,-29.02678,0.63206,9.71088,-0.55545,0.03522,0.16852,-0.19035,-10.13947,-31.38885,-26.82037,1.20334,8.43208,4.71625,0.09937,0.3087,0.04694,-1.27713,-14.62198,-39.7233
1,0.93926,9.41877,1.58817,0.15137,0.86706,0.04691,10.71291,-32.02991,-28.94063,0.30646,9.48103,-0.61292,-0.01591,0.11632,-0.23616,-10.13947,-30.70068,-28.44543,0.99733,8.43688,4.56294,0.09618,0.28952,0.05972,-0.58324,-15.11067,-37.92862
1,1.09257,9.70383,1.57379,-0.02435,0.95439,-0.10752,11.46049,-32.66898,-27.78291,0.61292,9.73004,-0.32561,-0.1235,0.25481,-0.23616,-9.45282,-31.01349,-30.57098,1.31353,8.25961,4.66355,0.08978,0.19258,0.09701,0.01076,-14.56348,-38.51968
1,1.41836,8.84385,1.58577,-0.035,1.16206,-0.17355,12.6521,-33.07981,-26.57222,0.88107,9.17458,0.19154,-0.17996,0.23137,-0.28304,-7.95288,-31.76422,-28.07007,1.27521,7.97694,4.53899,0.1292,0.32574,0.13855,0.55347,-16.269,-40.25937
1,1.47585,8.978,1.77981,0.09706,1.33566,-0.13521,14.56309,-33.03168,-26.54475,2.1452,10.43872,1.24498,-0.24495,0.81833,-0.25853,-7.57751,-31.01349,-29.69513,1.56266,7.90508,4.59648,0.14411,0.28952,0.17264,1.90346,-16.94217,-37.85934
1,1.24588,9.43793,1.75825,0.05446,1.32714,-0.07876,16.65889,-32.98612,-25.16682,3.1795,10.01733,2.9305,-0.52512,1.53951,-0.30966,-3.95203,-29.95148,-31.00739,1.63453,8.0536,4.65876,0.17501,0.36089,0.1769,1.24197,-16.34698,-37.43564
1,1.64114,9.18401,1.98103,0.14179,1.48369,-0.00847,18.2085,-32.34167,-23.57579,2.75812,10.89841,1.47482,-0.90115,2.09451,0.18356,-0.63934,-29.20074,-31.38275,1.52913,8.36022,4.745,0.25916,0.24585,0.24934,2.18965,-16.52367,-38.30527
1,0.7572,9.68467,2.3691,0.15776,1.42725,0.02561,19.45609,-32.60391,-21.48451,1.14922,10.0748,3.62003,-1.55096,2.3555,0.55321,2.23541,-27.01416,-33.88214,1.38061,8.88243,4.96059,0.23253,0.23413,0.31965,2.17888,-18.54178,-36.3497
1,0.31164,10.07514,1.66961,0.15883,1.21531,-0.00634,21.07796,-33.40978,-19.50087,-0.17238,9.19374,0.61292,-0.7861,1.50223,0.71725,5.17273,-24.45068,-34.69543,1.30874,9.51963,4.9558,0.2304,0.10417,0.34628,2.65407,-19.24017,-38.69846
1,0.23259,9.24869,2.14392,0.03316,0.95226,-0.01806,21.55127,-33.28243,-16.84315,4.02226,10.0365,-0.70868,-0.57198,1.39464,1.54922,5.5481,-23.76404,-36.00769,1.10273,9.47651,4.87914,0.2304,0.06156,0.36652,2.12218,-18.49138,-39.45883
1,2.13222,12.20474,1.14739,-0.18623,0.87025,-0.11497,22.53636,-32.88587,-15.24139,1.62805,9.95988,0.5363,-0.82338,2.40451,1.26694,7.35931,-23.38867,-35.94513,0.89672,8.96388,5.18097,0.34438,0.5324,0.44535,1.28516,-20.03667,-37.82004
1,-0.8406,11.34715,-0.24918,0.33562,0.38035,-0.23958,23.79367,-32.82348,-14.85365,0.78529,8.58083,0.11493,-0.43137,2.07533,1.57799,9.54742,-23.01331,-35.56976,0.85839,8.94951,5.17618,0.35504,0.54092,0.44428,1.17986,-20.21187,-35.3035
1,1.52616,9.38523,-0.14378,0.7531,0.64873,-0.30348,24.99948,-32.1595,-14.24112,1.01514,9.04051,1.51314,-0.28543,1.71422,1.38625,12.86011,-24.07684,-34.32007,0.98296,8.61893,5.35824,0.40084,0.87861,0.37078,3.48837,-21.47729,-34.50626
1,1.40878,8.90134,-2.35004,0.67961,1.22809,-0.46003,25.0304,-32.2977,-11.75937,0.05746,8.15944,2.04944,0.10979,2.15417,1.04855,14.29749,-24.82605,-32.25708,0.58052,8.01048,5.22888,0.39338,1.08101,0.28876,5.81578,-21.13766,-36.54568
1,-1.19274,9.09298,-3.35136,0.80422,1.22064,-0.68794,25.83278,-31.90738,-8.18524,0.13408,8.17859,2.31758,0.65733,2.32887,0.76093,16.11023,-26.32599,-31.82068,1.53871,7.8955,5.21451,0.46902,1.66691,0.05014,9.29877,-22.91847,-33.79764
1,-1.267,9.826,-3.81369,0.75203,1.2249,-0.64747,25.83278,-31.90738,-8.18524,0.30646,9.11713,2.06859,0.50713,2.65804,0.24641,20.54749,-27.76337,-26.38245,1.50517,8.3171,5.29117,0.39658,1.54547,-0.0468,8.54547,-23.32228,-32.76761
1,0.27092,10.10628,-3.79931,-0.00944,1.24513,-0.28324,28.0634,-30.0241,-3.75879,0.09576,10.30464,7.01022,-0.20021,2.34592,0.46799,23.04688,-31.01349,-23.06976,1.88366,8.65726,5.26721,0.32201,1.36757,-0.12883,13.55397,-24.17699,-30.60159
1,-0.14111,9.81163,-3.04473,-0.19582,1.07047,0.06075,28.85963,-29.68828,-0.94331,-2.48997,7.24007,3.7541,-0.08942,0.88118,0.50952,23.79761,-28.8269,-22.258,1.89324,9.22738,5.04204,0.09831,1.19819,-0.16185,16.03796,-22.76068,-29.25235
1,0.83625,9.09777,-2.90819,-0.16493,1.16206,0.06608,29.23737,-30.06812,1.08171,3.12204,11.24316,2.83473,0.19714,-0.81152,0.78011,23.04688,-29.57611,-22.258,1.46684,8.85848,4.43838,-0.29691,0.69539,-0.04787,20.01237,-22.55008,-28.30374
1,0.32122,9.52178,-2.99682,-0.23309,1.15887,0.06395,28.98279,-30.27924,2.07138,6.37816,12.77547,7.8913,-0.68063,1.78558,0.30927,23.42224,-29.95148,-22.258,2.23819,10.66467,5.34866,-0.30436,0.76037,-0.06385,18.48688,-23.61147,-28.16354
1,0.28529,9.41877,-2.38357,-0.21286,1.03213,0.05862,28.93449,-30.04058,4.26628,-2.22182,1.68552,-1.97282,0.90448,0.68517,-0.48862,24.54681,-31.38885,-17.63306,2.05613,12.14029,4.77374,-0.29797,0.7593,-0.13735,20.30127,-21.99867,-28.15994
1,0.26852,9.37805,-1.52359,-0.2938,0.9235,-0.01912,28.36678,-30.70596,5.50896,6.6463,14.17368,-0.88107,0.96626,-0.1745,1.10182,21.6095,-36.13892,-19.32068,0.55656,10.51615,3.13524,-0.79865,0.05516,0.36332,20.39037,-20.18547,-26.26376
1,0.28768,9.78528,-1.02772,-0.25226,0.81381,-0.01273,27.83371,-30.78793,6.91344,0.55545,7.75722,-0.19154,0.84695,0.71819,-0.33203,23.42224,-36.13892,-16.008,0.6955,8.99263,3.29334,-0.69958,0.43653,0.92472,20.16898,-19.58099,-27.90457
1,-0.13392,9.44272,-0.97502,-0.24481,0.68707,-0.10432,27.29758,-30.37835,7.53712,1.68552,9.84496,0.38307,0.65733,0.33043,0.0014,24.17297,-36.51428,-14.32037,0.78653,8.88243,3.33646,-0.6037,0.88713,1.08025,21.33267,-20.35738,-27.4296
1,0.26612,9.67988,-0.70433,-0.27569,0.64021,-0.19272,26.8558,-30.72209,8.44846,3.60088,9.15543,1.18753,0.74149,-0.44508,0.22084,24.54681,-36.88812,-12.63275,0.80569,8.47999,2.34473,-0.51529,2.25706,1.41367,20.83316,-19.63739,-26.41327
1,0.53921,9.6176,-0.49832,-0.26611,0.64021,-0.21295,27.1409,-30.64618,8.81239,4.36702,9.46188,0.80446,0.87997,0.05453,-0.06358,24.17297,-38.70087,-12.25739,0.66676,8.29794,1.83689,-0.72088,0.91696,1.26454,24.20816,-22.26747,-23.50555
1,0.10563,9.52417,-0.16774,-0.27463,0.67216,-0.07663,26.87848,-29.99042,9.47151,1.70467,9.46188,-0.59377,0.89488,0.87692,-0.24255,24.92218,-36.51428,-8.88214,1.4908,8.47999,2.03331,-0.79865,0.21602,1.03977,23.29018,-22.38779,-21.89078
1,0.25175,9.78289,-0.38333,-0.35876,0.71476,-0.06705,26.65086,-30.18387,10.95293,0.36392,9.65343,-0.74699,0.82458,0.49236,-0.15839,25.98419,-38.32703,-6.38275,2.51127,8.75308,2.68009,-0.60903,0.09884,0.74469,24.22977,-22.96318,-24.52988
1,-0.4645,9.34211,0.31615,-0.35557,0.57205,0.05756,26.67888,-30.61745,11.22032,1.30244,9.51935,-0.82361,0.7383,-0.1223,-0.06252,24.92218,-39.4516,-5.57098,2.06571,8.17337,3.24064,-0.25643,0.41629,0.59768,23.71138,-24.52467,-22.88577
1,-0.45732,9.16245,0.31376,-0.30658,0.21315,0.09909,26.91055,-31.16297,11.52545,2.04944,9.63426,-1.26414,0.73297,-0.17664,-0.12111,25.29755,-39.4516,-4.31976,2.10883,8.64768,3.76285,-0.01248,0.1521,0.66053,20.93306,-23.37747,-23.68872
1,-0.39503,9.41877,0.54133,-0.2267,-0.20433,0.12891,26.70627,-30.99472,11.54912,0.40222,9.78749,-1.01514,0.5817,-0.28848,-0.23083,25.98419,-39.07623,-3.07007,2.60709,9.14594,4.30902,0.09085,0.29272,0.6371,22.08057,-25.76126,-20.22897
1,-0.12674,9.5601,0.93659,-0.20753,-0.60903,0.12146,26.0605,-31.39281,11.23355,2.8922,9.92157,-1.05345,0.55081,-0.66771,-0.17331,25.23499,-36.88812,-3.07007,2.60709,9.14594,4.30902,0.09831,0.34705,0.62325,22.08057,-25.76126,-20.22897
1,0.41465,9.50022,1.27196,-0.21925,-0.9264,0.09164,26.11055,-31.84113,10.00327,1.18753,8.98305,-0.5363,0.4592,-0.36945,-0.2532,25.61035,-38.01422,-2.63214,1.65369,8.40813,5.07078,0.23253,-0.05243,0.47518,20.91957,-28.50327,-22.86746
1,1.19797,10.00088,1.85167,-0.18304,-1.0361,0.09164,26.3889,-32.34345,8.31783,1.85789,9.36612,-1.0726,0.41232,-0.05733,-0.25746,27.11029,-36.13892,-1.82037,1.98427,8.58539,5.50197,0.27834,-0.01514,0.42831,21.03296,-27.65878,-22.73111
1,1.65312,9.33014,1.93072,-0.02435,-0.9935,0.13211,27.22879,-33.15967,5.4747,1.30244,9.36612,-1.34076,0.40167,0.15254,-0.24467,26.73492,-38.32703,-0.57068,1.74951,8.02485,5.29117,0.23679,0.50257,0.4315,17.29077,-31.18767,-21.10764
1,1.66031,9.34211,1.95947,-0.01051,-0.98285,0.13104,27.22879,-33.15967,5.4747,1.11092,9.46188,-1.20668,0.36333,0.12697,-0.32457,27.79694,-38.01422,-0.94452,1.7543,7.51701,5.42052,0.26449,0.95212,0.3793,19.15106,-30.29218,-20.79593
1,2.22325,9.48584,1.11865,0.34627,-0.73896,0.14595,26.09167,-32.55678,2.94975,0.55545,8.27437,-1.97282,0.23656,0.07051,-0.4066,28.54767,-37.26349,0.30518,1.87408,7.65595,5.40136,0.3316,1.53055,0.25147,21.31647,-31.56387,-19.11313
1,2.35021,8.88936,0.70902,0.56992,-0.47484,0.17897,26.77087,-33.08033,3.00076,0.55545,9.15543,-1.91536,0.07784,-0.07542,-0.19568,29.67224,-34.70154,0.30518,1.16501,7.16248,5.17139,0.34012,0.96277,0.18649,21.57567,-29.90367,-17.06378
1,1.34649,10.9998,-1.35351,0.95438,-0.25652,0.17471,27.00848,-33.28616,3.01765,0.59377,9.5385,-2.08774,0.01817,-0.2789,-0.16905,29.29688,-35.0769,0.67902,2.00343,7.97694,4.88393,0.28899,0.61975,0.1066,22.24255,-32.39607,-14.20197
1,0.81709,8.00303,-2.94173,1.94057,0.10665,-0.01273,26.74628,-33.68679,4.45927,0.82361,9.30865,-2.43251,0.04161,-0.3801,-0.12643,29.29688,-34.32617,0.67902,1.74472,8.45604,4.5869,0.11855,0.36196,-0.05639,21.99687,-30.82288,-14.08298
1,-3.70082,8.29288,-1.79668,1.92353,-0.40242,0.28014,26.18829,-33.88317,6.3568,1.01514,9.40442,-2.47081,0.07996,-0.5058,-0.1861,29.98505,-33.95081,-0.94452,1.79263,8.6333,4.59169,-0.04018,0.06156,-0.22151,22.85547,-32.27158,-15.08182
1,-1.15441,6.82684,-5.06174,1.89584,-0.63992,0.09057,26.18597,-32.76111,9.20468,0.45969,9.30865,-2.24097,0.08421,-0.40033,-0.28304,30.36041,-32.88879,-0.57068,1.61536,8.67163,4.68271,-0.07214,-0.16002,-0.2982,23.61688,-34.03796,-13.56174
1,-1.12087,7.18377,-4.78626,2.40172,-0.66974,-0.0564,25.66663,-32.20712,12.20697,1.0343,9.46188,-2.70065,0.13109,-0.4781,-0.33522,29.67224,-33.95081,-1.38245,1.48122,8.60935,4.59648,-0.03059,-0.96323,-0.62311,21.09776,-32.04237,-14.96591
1,-0.93881,6.82205,-5.74686,2.32823,-0.62607,-0.16929,25.84744,-30.78084,14.3123,1.68552,9.48103,-2.52827,0.20459,-0.29062,-0.4801,32.17316,-33.57697,-2.63214,2.27652,7.60804,5.08995,0.22294,-1.02395,-0.81805,23.85716,-31.28038,-18.18881
1,-0.13632,6.38607,-5.51449,2.12375,-0.48336,-0.181,26.60501,-28.26101,17.01959,1.16837,10.15141,-1.0726,0.05865,0.10353,-0.67612,33.6731,-32.51343,-2.19574,2.74603,8.03443,5.22409,0.52548,-0.88866,-1.03217,22.03195,-29.63817,-17.35657
1,-0.50523,5.85427,-7.27039,1.95016,-0.13191,-0.31626,28.0667,-25.90577,19.36617,0.78529,10.11311,-0.498,-0.1608,0.10141,-0.66333,34.4223,-31.07605,-0.94452,2.57356,8.62851,5.22888,0.69272,-0.78959,-1.19729,23.77617,-29.85539,-18.2128
1,-1.12566,4.55351,-7.62014,2.0066,-0.00731,-0.4824,29.18318,-23.59076,21.96512,1.78128,10.76433,1.43652,-0.38982,0.16106,-0.63776,36.23505,-30.32684,-1.38245,1.90761,9.54359,4.95101,0.64798,-1.45964,-1.62446,23.78156,-26.88539,-17.37219
1,-1.62872,8.17071,-8.25974,1.65941,0.32604,-0.55162,29.91833,-20.78679,23.97459,-1.99197,13.31177,-2.52827,-1.4391,2.41302,-0.77306,35.11047,-30.32684,1.11694,1.38061,12.08279,5.08516,0.86636,-0.92488,-1.88012,27.48328,-25.61879,-19.55212
1,-1.36521,4.2948,-8.3867,1.24087,0.14179,-0.40998,29.92836,-17.81904,26.61182,-5.72693,11.45386,-0.42139,-3.0157,2.20424,-0.94562,37.29706,-27.38953,-0.13275,-0.92384,9.70648,3.27417,0.89299,-1.20078,-1.55095,28.03946,-23.82027,-18.24011
1,-1.56883,5.93332,-9.00713,1.19614,0.31219,-0.39613,30.11662,-14.71421,27.62508,-2.52827,10.59195,-7.04852,-1.78958,-3.741,-0.16798,36.23505,-29.20074,-5.94482,-0.40163,7.33016,3.23105,0.70018,-1.02714,-1.12272,27.03506,-23.18727,-19.15424
1,-1.23585,3.56656,-10.07073,0.95438,0.01932,-0.02977,29.78938,-12.53457,28.5681,5.30556,9.97903,1.01514,-2.07187,-0.98729,2.00304,32.23419,-27.38953,-12.69531,-2.50486,8.0536,3.04421,0.59152,-0.30383,-0.57304,29.29767,-24.00598,-19.54852
1,-0.41899,3.93068,-10.77022,0.8777,0.14818,-0.0532,29.74966,-10.93692,29.4872,2.3559,9.42358,1.09175,-1.51581,2.2916,1.04855,33.29773,-29.57611,-12.25739,-2.52402,8.12546,3.12086,0.61389,-0.40929,-0.55387,29.29767,-24.00598,-19.54852
1,-0.8909,4.44811,-11.45294,0.40271,0.13114,-0.04788,29.96815,-9.75127,30.11575,-3.94565,8.48505,-1.49399,-1.33897,4.16006,0.52124,33.6731,-32.13806,-8.44574,-2.31322,7.86196,2.11476,0.95052,-0.57547,-0.20659,28.25006,-22.38748,-19.7392
1,-0.90288,4.63735,-10.54983,0.37715,0.05233,0.12465,30.22888,-8.63917,30.16946,-8.61913,6.91446,-1.55144,-1.39862,2.44499,0.0813,35.11047,-30.32684,-5.13306,-2.68691,7.84759,1.29072,1.07409,0.20643,-0.19168,28.35806,-24.51299,-20.44345
1,-0.68249,3.49949,-9.68985,-0.03713,0.03316,0.10655,29.86638,-7.94594,30.68668,-5.0374,4.09888,0.59377,-1.17812,-3.11995,0.91646,33.29773,-30.70068,-10.94513,-2.48569,7.83321,1.47277,1.23707,0.1063,-0.10433,28.17717,-25.83688,-16.87408
1,-0.57709,3.34857,-9.34729,0.12688,-0.10742,0.00644,29.74754,-7.51384,30.7901,3.86903,7.7189,3.2178,-0.82019,-3.83049,1.65895,27.11029,-32.51343,-19.32068,-3.05582,9.2705,0.37564,1.35532,0.10843,-0.26199,29.99156,-26.52237,-15.20621
1,-0.45971,3.6025,-9.59882,0.13327,-0.12339,-0.00102,29.86629,-7.41926,30.86977,2.3559,5.93762,0.72784,-0.23642,-1.70422,0.88237,22.36023,-35.45074,-21.82007,-3.49659,9.855,0.64873,1.50978,-0.2037,-0.47717,28.39856,-28.73969,-13.56894
1,0.22301,3.31024,-9.05744,0.1961,-0.00411,0.06075,30.18764,-7.26446,29.96112,1.58975,11.70287,1.8196,0.15666,-0.9351,0.29967,21.6095,-33.95081,-23.06976,-3.808,11.04795,-0.34779,1.22003,-0.19624,-0.72218,31.22816,-30.60898,-12.1618
1,-0.27765,3.41804,-8.69811,-0.03713,0.12688,0.05436,30.38628,-7.17041,30.40857,4.48195,11.53047,8.71489,-0.36745,0.85881,0.23149,20.54749,-36.13892,-23.06976,-4.24398,10.11371,-0.57297,0.98674,-0.53606,-0.67531,29.58386,-28.85878,-9.70074
1,-0.33994,2.82396,-7.90281,-0.04246,-0.03074,0.04691,29.82947,-7.58923,30.99397,-4.90332,8.4659,1.24498,-0.10327,0.90355,-0.48224,23.42224,-33.26416,-21.38214,-4.80452,10.02268,-2.32646,0.56596,-1.09852,-0.54641,32.08948,-28.81467,-11.58459
1,0.10802,2.61315,-8.22141,-0.06376,-0.05523,0.03732,29.99982,-7.47549,31.05215,6.39731,8.90643,6.41646,-0.37491,-2.37427,0.45094,21.98486,-33.26416,-23.50769,-3.94694,10.3293,-0.28551,0.31669,-1.96245,-0.34721,31.07967,-28.17686,-12.79477
1,-0.37827,2.55806,-8.27411,-0.02435,-0.0531,0.12678,29.91893,-7.19299,30.84764,3.35188,7.6806,4.69264,-0.1022,-0.00725,-0.12004,19.79675,-35.45074,-23.88306,-4.54102,10.95213,-0.90354,0.08872,-1.1358,-0.15226,29.86195,-27.08188,-15.34738
1,0.82907,2.41912,-9.18679,0.00653,0.00867,0.09803,29.80669,-8.06065,31.22133,2.03029,8.00621,4.44363,-0.10753,0.29102,-0.14348,19.42291,-32.13806,-25.13275,-4.56976,11.99177,-0.06033,0.04291,1.701,-0.0223,29.22478,-27.45537,-16.68341
1,0.07688,2.30893,-9.22991,-0.06056,0.05766,0.01815,29.89308,-8.81239,30.89378,1.16837,7.7189,4.67348,-0.14481,-0.13188,0.05679,19.42291,-31.38885,-24.75739,0.13975,11.92948,1.38174,0.19205,0.96916,0.6584,30.19406,-27.11008,-14.60172
1,-0.1459,2.60118,-9.23949,-0.23948,-0.01902,-0.00102,30.07603,-8.60225,30.131,2.62404,7.77637,5.59285,-0.15546,-0.18301,0.12711,18.67218,-34.32617,-25.57068,-4.83805,8.67642,-6.02987,0.38699,1.31111,0.10234,30.04286,-28.86627,-10.729
1,-0.62021,3.02758,-9.15086,-0.43012,-0.25332,-0.04575,30.67255,-8.59909,30.18195,1.91536,7.46991,4.92249,-0.21831,0.00552,-0.04335,18.67218,-33.95081,-26.00708,-2.49049,8.25961,-2.6714,0.24212,-0.19411,-0.12776,32.42155,-28.43698,-9.5137
1,0.02897,2.92936,-9.38083,-0.65803,-0.23522,-0.25662,30.43463,-9.05167,29.96185,1.64722,7.8913,4.53941,-0.26625,-0.16492,0.09088,21.23566,-31.76422,-26.38245,-3.51096,7.48827,-1.57907,0.25277,-0.682,-0.25985,31.97606,-28.71208,-8.62869
1,0.08407,3.65999,-9.34011,-0.83269,-0.27036,-0.06918,30.71692,-9.98896,29.01602,2.58574,7.85298,4.4628,-0.40367,-0.36731,0.06425,19.04755,-31.07605,-26.44501,-2.86897,7.85238,-0.6592,0.33799,-0.24524,-0.49315,28.47957,-26.78398,-11.6752
1,-0.59146,4.56549,-10.29831,-0.91789,-0.04139,-0.00528,31.69446,-10.20842,28.6096,2.43251,7.6806,4.44363,-0.59862,-0.40565,0.03549,18.67218,-32.51343,-26.82037,-2.90251,7.04271,-0.58734,0.34119,-0.52434,-0.46971,31.41177,-27.93448,-11.16565
1,-1.22867,5.49494,-9.86712,-1.17668,0.12262,-0.04894,32.18401,-11.14412,27.49599,3.08372,8.06367,4.9991,-0.71472,-0.26291,0.14415,17.2348,-29.20074,-29.31976,-2.07367,7.77093,-1.53595,0.18672,-0.64578,-0.45906,32.01387,-27.39447,-11.3125
1,-0.87892,6.68311,-8.98318,-1.2278,0.23977,-0.04894,32.11076,-12.97001,27.21541,2.75812,6.66545,5.36301,-0.86493,-0.17236,0.12816,17.2348,-30.32684,-31.00739,-5.67647,12.10196,-3.33735,0.04717,2.02377,-0.2034,33.47728,-25.06017,-10.88214
1,-1.76286,6.7957,-8.71248,-1.34389,0.07789,0.03519,31.94576,-14.6064,26.27954,2.96881,6.91446,5.74608,-1.02686,0.04921,0.16652,16.11023,-26.32599,-31.82068,-5.6621,12.74395,-3.90268,0.09618,1.90553,-0.18742,33.47728,-25.06017,-10.88214
