activity_label,ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,ax3,ay3,az3,gx3,gy3,gz3,mx3,my3,mz3
1,1.84476,10.10388,-0.8816,0.10345,0.46449,-0.38229,25.63979,-36.9101,-10.11198,0.07661,11.03249,3.63919,-1.08997,1.13336,-0.70718,35.3363,-16.29791,-27.69928,-2.15512,-8.48958,5.05162,-0.11155,-0.5808,-0.08941,-29.37621,15.47809,-39.0694
1,1.85195,9.81163,-0.97502,0.01292,0.56673,-0.36205,26.19668,-36.55075,-9.56909,0.51715,9.78749,3.04543,-0.97066,1.61911,-0.40891,36.83624,-14.86053,-26.82495,-2.04493,-8.85369,5.43969,0.01841,-0.68093,0.52205,-31.74139,15.57799,-37.77747
1,1.82799,9.73258,-1.19541,-0.13085,0.78505,-0.22254,27.27624,-36.20847,-8.60469,0.51715,8.61913,0.86191,-0.65108,1.62018,0.36447,40.46021,-14.48517,-25.57373,-1.71914,-9.14115,5.54509,0.16648,-0.55736,1.13671,-30.92599,15.52068,-36.72766
1,1.08778,10.35541,-1.05407,-0.14044,0.92883,-0.0106,27.58384,-35.49496,-7.23796,1.58975,10.26634,0.22984,-0.72032,2.26041,0.81827,41.89758,-13.73596,-23.51227,-1.66165,-9.39028,5.63612,0.17501,-0.53606,1.23791,-30.92599,15.52068,-36.72766
1,0.53202,10.64766,-0.94627,-0.14044,0.98527,0.11933,28.08746,-35.24915,-6.59125,0.67038,10.15141,-0.93852,-0.93124,2.29768,1.34877,44.14825,-14.48517,-21.44928,-1.87245,-9.33278,5.98585,0.35823,-0.94618,1.8728,-28.8632,21.37219,-36.04773
1,-0.51241,9.23911,-0.89118,-0.14044,0.9874,0.12359,28.34518,-35.17524,-5.52945,0.22984,11.20486,0.61292,-1.40317,2.15494,1.73334,44.08569,-15.92255,-18.94989,-1.44606,-8.94472,5.70798,0.56596,-1.45538,2.29571,-28.48251,23.86971,-33.41791
1,-0.07883,9.87391,-0.77859,-0.1021,1.11414,-0.02125,28.21037,-35.61213,-4.48067,1.47482,11.66455,-0.11493,-1.11873,1.92378,2.40977,43.02368,-19.6106,-16.44897,-1.62811,-8.90639,6.05772,0.6597,-1.29026,2.44165,-26.56009,26.6024,-32.69055
1,-0.17704,9.81882,-0.59653,-0.04139,1.10881,-0.07344,28.16558,-35.88069,-2.69461,1.14922,10.82179,-0.13408,-1.17732,2.20288,2.27875,40.46021,-25.42267,-13.57422,-1.80059,-8.07276,5.98585,0.66396,-0.88759,2.46296,-24.3299,26.89491,-31.32751
1,-0.12674,8.95165,-0.0791,0.00227,1.05237,-0.04042,28.31623,-35.77058,-1.30281,-0.44054,10.30464,-0.17238,-1.17519,2.32112,1.90164,38.27362,-26.1734,-12.32452,-2.14075,-6.53008,6.19666,0.5553,-0.46255,2.32767,-20.2151,30.089,-30.86804
1,0.29008,9.15766,-0.41926,-0.00944,1.14928,-0.03403,28.68661,-35.54678,0.26935,-1.39821,8.94473,0.57462,-1.12726,1.94829,1.56929,37.21008,-30.17273,-11.8866,-2.07846,-5.41857,5.71277,0.60324,-0.56802,2.03366,-18.2225,30.8651,-32.47586
1,0.27092,9.36128,-0.23002,0.02677,1.23768,0.0075,28.50829,-35.48003,3.12341,-1.30244,6.93361,1.55144,-0.8194,1.60207,1.32854,34.64813,-29.79736,-11.44867,-1.77184,-4.80054,5.71756,0.59685,-0.65963,1.76415,-16.52959,31.64059,-33.0528
1,0.51286,9.43075,0.24189,0.0502,1.25365,0.07673,28.83184,-35.92107,4.92755,-0.55545,7.08684,2.96881,-0.4146,1.22177,1.12187,35.3363,-31.29883,-11.07483,-1.7431,-4.67597,5.82775,0.60431,-0.64578,1.6491,-15.0743,33.98209,-33.06662
1,0.69013,9.18161,0.21315,0.06191,1.23129,0.14595,28.38964,-35.32437,6.18489,0.67038,7.31668,2.66235,0.28209,0.4175,0.68938,32.77283,-32.36084,-9.38721,-1.65207,-3.89026,6.12958,0.51696,-0.28785,0.24721,-12.7037,30.76729,-35.04871
1,0.99436,8.69772,0.57247,0.14605,1.16952,0.21198,27.67316,-35.46608,8.43375,2.06859,8.65744,4.90332,0.49194,-0.1194,0.41881,32.77283,-35.29816,-8.13751,-2.11679,-4.62327,6.6518,0.31456,0.03386,-0.36212,-15.74928,31.34389,-34.8111
1,0.81709,9.12891,0.75453,0.16096,1.0332,0.28547,26.49598,-36.38461,11.57504,2.26013,8.58083,5.38217,0.55479,-0.22592,0.42732,32.77283,-35.29816,-8.13751,-2.52881,-5.06883,6.46974,0.29005,0.15636,-0.44201,-14.55591,29.59402,-35.79974
1,0.67815,10.26678,1.3031,0.12688,0.80529,0.33659,26.02847,-36.52313,13.14261,2.26013,8.58083,5.38217,0.55479,-0.22592,0.42732,32.77283,-35.29816,-8.13751,-1.97785,-6.28574,5.2193,-0.08172,0.66876,-0.83936,-13.6973,31.1201,-36.25409
1,0.02418,11.28726,1.88521,-0.01583,0.45703,0.39836,25.03899,-36.00473,13.43646,2.26013,8.58083,5.38217,0.55479,-0.22592,0.42732,32.77283,-35.29816,-8.13751,-3.8607,-6.9421,5.28158,-0.4812,1.0906,-1.10993,-13.754,29.14279,-36.81537
1,-0.07883,11.67533,2.11757,-0.23735,0.20037,0.52935,23.55918,-36.7487,14.01871,2.26013,8.58083,5.38217,0.55479,-0.22592,0.42732,32.77283,-35.29816,-8.13751,-3.3289,-7.96736,4.12696,-0.78906,0.78274,-1.09822,-14.5883,30.29932,-35.36755
1,1.5022,13.05274,1.25519,-0.31403,-0.12659,0.96494,22.70657,-38.11069,14.67363,2.01112,9.5385,1.09175,0.8371,-1.01529,-0.54526,31.33545,-37.48627,1.42517,-4.63204,-11.22042,6.39309,-0.87108,0.28526,-1.38264,-16.69969,31.2524,-34.97296
1,2.034,9.17922,-2.47221,0.15563,-0.49082,1.12788,21.89201,-38.73511,14.15662,-0.59377,8.92558,0.47884,0.67198,-0.31435,-0.33754,31.33545,-34.54742,1.80054,-2.51923,-9.30404,5.12348,-0.63886,-0.05456,-0.83297,-19.35381,30.6656,-34.26663
1,3.91208,7.21491,-3.71787,0.26107,-0.12446,1.08635,19.43487,-40.51681,13.54901,-0.90022,10.11311,-0.15323,0.86479,-1.06215,-0.12769,33.89893,-34.54742,3.48816,-2.36113,-10.34847,6.16312,-0.27347,0.45464,-0.7829,-20.1611,31.66281,-31.78003
1,1.36566,10.90877,-3.46873,0.43466,-0.21179,0.66354,18.5205,-41.06914,14.03859,2.20267,9.99818,1.11092,0.90953,-1.95059,-0.16603,33.14819,-35.67352,4.29993,-2.61505,-10.10413,5.80859,-0.20103,0.51323,-0.78503,-20.1611,31.66281,-31.78003
1,3.65576,9.1385,-2.73092,0.1141,-0.461,0.47291,16.61058,-41.64682,14.91512,1.0343,9.67258,1.8196,0.93509,-2.14127,-0.32475,35.3363,-33.48541,2.67639,-2.5911,-8.91597,5.43969,-0.02526,0.5324,-0.88623,-21.66501,29.6351,-33.54767
1,3.97436,8.73366,-1.72002,-0.13405,-0.61968,0.34404,15.03166,-42.30151,15.0282,2.24097,10.01733,0.47884,0.84454,-1.52341,-0.04991,35.0235,-35.98633,1.42517,-3.04145,-7.81405,5.51155,-0.01035,0.76143,-0.72005,-21.14929,28.6301,-34.55911
1,4.01748,8.68575,-1.43735,-0.35024,-0.74961,0.22476,15.03873,-42.88333,14.35287,0.61292,9.40442,-0.78529,0.81152,-0.74257,-0.38228,36.46088,-35.29816,2.67639,-3.11331,-7.69907,6.04814,0.01628,0.40351,-0.74135,-21.66501,29.6351,-33.54767
1,3.29643,8.79834,-1.60504,-0.34385,-0.887,0.04797,15.68968,-43.17719,12.92688,-0.26816,7.69975,-0.90022,0.93829,0.02974,-0.4888,36.08551,-33.79822,3.48816,-3.06061,-7.70865,6.24936,0.0493,0.27461,-0.72218,-21.7433,27.8123,-34.85162
1,3.49286,9.21515,-1.24571,-0.35663,-0.93173,-0.1203,15.69358,-43.36457,12.59918,-0.09576,8.17859,0.26816,1.14601,0.13414,-0.06163,36.83624,-34.17358,5.55115,-1.92036,-7.10978,6.46016,0.11002,0.14997,-0.68276,-22.8584,27.46309,-36.19574
1,3.10958,8.98279,-0.95106,-0.43544,-0.96794,-0.20443,16.07596,-43.90365,10.78897,-1.22583,10.41957,1.14922,0.94469,-0.83313,-0.09892,36.46088,-33.11005,6.80084,-1.81496,-7.02354,6.29727,0.36675,0.38327,-0.64441,-22.8584,27.46309,-36.19574
1,3.02574,8.75043,-0.14857,-0.56644,-1.04675,-0.38016,16.40318,-44.06447,8.21968,-0.03831,14.78659,6.56969,-0.67772,-1.78014,-0.23421,38.27362,-31.23627,3.92609,-0.82323,-8.80099,6.56077,0.56702,0.69858,-0.93204,-24.88338,22.9292,-39.55951
1,2.88201,8.16832,0.30897,-0.84014,-1.10745,-0.57505,17.6136,-43.84708,6.27542,4.21379,16.26141,-5.01825,-2.12648,-2.78682,-0.45792,39.02283,-29.79736,-2.32391,-1.47001,-9.19864,5.63612,0.34651,1.13534,-0.96825,-23.93839,20.186,-39.79645
1,2.52269,8.14915,0.3449,-1.00841,-1.17455,-0.71137,19.42622,-43.43525,3.84221,3.54341,14.69083,-4.23296,-2.77736,0.48674,1.16556,37.52289,-31.98547,-8.57391,-1.43648,-9.94124,6.69971,0.22614,0.37794,-0.53043,-25.06429,19.57582,-42.61633
1,2.49873,9.71102,0.59643,-1.00096,-1.10958,-0.72522,20.73094,-42.68692,1.25296,-5.51624,11.93271,-2.18352,-2.72516,0.51764,-0.22249,36.83624,-29.42352,-12.32452,-0.43996,-9.14115,5.45885,0.29218,-0.05456,-0.32803,-23.3822,18.33319,-41.23767
1,0.34757,9.79965,-1.9979,-0.51638,-1.1394,-0.61446,21.94029,-42.49911,-3.15848,-5.95677,7.9296,-1.87706,-2.08919,-0.62646,0.08005,37.52289,-28.73535,-16.8869,0.20682,-8.38897,5.71756,0.30284,0.00403,-0.23642,-24.10849,17.36418,-40.49414
1,0.42423,10.7842,-3.78973,0.33881,-0.80925,-0.62404,23.49404,-40.19038,-5.59254,-5.49709,8.19775,-2.1069,-1.68013,-1.34232,-0.0414,35.0235,-25.04883,-21.44928,-0.14771,-6.31927,6.18708,0.3806,0.25117,-0.2002,-25.65289,16.049,-42.27374
1,0.13437,12.60718,-0.96304,0.2206,-0.78156,-0.6528,24.44022,-39.84214,-7.14871,-5.30556,8.02536,-2.06859,-1.58533,-1.50104,-0.10532,34.96094,-26.54877,-21.88721,-0.19083,-5.86413,6.71887,0.49991,-0.26868,-0.15865,-23.0555,14.79379,-43.09961
1,1.01112,9.26546,-0.90555,0.02144,-0.91256,-0.49624,25.19569,-39.14117,-7.22568,-5.30556,8.02536,-2.06859,-1.58533,-1.50104,-0.10532,34.96094,-26.54877,-21.88721,-0.02793,-5.53835,6.99675,0.5617,-0.35603,-0.11604,-23.7818,13.6895,-42.79785
1,0.40027,8.6019,-0.60372,0.02144,-0.73257,-0.53565,25.61573,-38.4598,-7.70688,-5.30556,8.02536,-2.06859,-1.58533,-1.50104,-0.10532,34.96094,-26.54877,-21.88721,0.13496,-5.64854,7.51417,0.65757,-0.44977,0.07996,-24.12469,14.13318,-42.81042
1,0.04813,8.11562,-0.60851,-0.00199,-0.50679,-0.63895,26.54087,-38.05596,-8.97566,-5.30556,8.02536,-2.06859,-1.58533,-1.50104,-0.10532,34.96094,-26.54877,-21.88721,0.55177,-5.16465,7.60041,0.79499,-0.52647,0.29621,-27.1595,11.4548,-43.40863
1,-0.83101,8.45338,-0.88639,0.04274,-0.3545,-0.56334,27.72463,-36.71493,-10.5434,-1.0726,5.97592,3.39018,-0.32298,2.46919,-2.04836,35.71014,-15.2359,-31.44989,0.36972,-4.5562,7.51417,0.77368,-0.26015,0.49329,-26.28741,9.7235,-44.55072
1,-1.59039,8.99716,-0.46238,-0.06695,-0.27675,-0.46749,28.22558,-35.46959,-10.53539,-6.30154,5.99509,3.56258,0.1649,2.95709,-1.83743,42.64832,-10.11047,-26.01166,-0.21957,-4.61369,7.62915,0.69272,-0.45936,0.60301,-27.23509,9.90019,-43.68109
1,-1.57602,8.99237,-0.13659,-0.17771,-0.04565,-0.37164,29.27662,-34.65314,-10.94611,-3.50511,6.47392,3.50511,1.01073,0.8468,0.05875,47.39838,-10.86121,-23.94867,-0.38726,-4.65681,7.61957,0.68207,-0.66815,0.61686,-27.3755,6.7814,-43.63367
1,-1.89222,9.02351,0.42156,-0.17026,0.15564,-0.13308,29.7138,-34.19738,-11.509,-6.12915,9.5002,2.87305,1.0363,0.35039,0.67233,45.58563,-13.3606,-20.63751,-1.16818,-5.53356,6.29727,0.35184,-0.50303,0.864,-27.7103,7.3532,-42.76031
1,-2.57733,9.4571,1.1977,-0.17665,0.20995,0.12678,30.21441,-33.74214,-11.74483,-0.97684,29.55403,8.65744,-0.7459,-1.53194,0.2473,44.83643,-15.2359,-22.26257,-2.4809,-7.87154,6.94884,-0.19571,-0.48919,0.84056,-29.06839,8.9807,-42.51227
1,-2.8624,8.62825,1.26956,-0.13724,0.07789,0.17897,30.36823,-33.76006,-11.76802,8.31267,-1.80045,12.58392,0.26505,-2.14233,1.17833,40.46021,-18.48602,-24.3866,-2.8546,-6.63069,7.00154,-0.429,-0.72887,0.69995,-29.73799,9.85368,-41.64911
1,-2.76658,7.6485,0.97731,0.01612,0.00015,0.03306,29.87254,-34.08272,-11.81981,5.43962,19.88145,3.31357,-0.34854,0.32376,1.36263,38.64899,-17.04865,-26.44958,-2.94084,-8.0009,7.78246,-0.56748,-0.76935,0.66799,-32.26248,12.93649,-39.81537
1,-0.55553,9.31576,0.10056,0.37183,0.13221,-0.24384,29.22965,-33.99428,-11.0087,-0.44054,6.78038,2.1069,0.05626,0.50485,0.13118,38.27362,-17.42249,-25.19989,-2.92646,-6.38635,5.9092,-0.4535,-0.00662,0.75321,-29.4599,14.60719,-37.57721
1,2.08191,9.48584,-2.74529,1.18016,0.25681,-0.41956,29.87638,-34.08813,-9.76871,1.18753,10.18973,3.12204,-0.00127,0.05424,0.7256,40.46021,-18.85986,-26.01166,-3.00312,-6.30969,6.08167,-0.42048,0.02747,0.74469,-29.17639,15.02809,-38.17126
1,3.27487,10.29792,-3.19086,1.46558,0.38248,-0.25981,30.52027,-33.54296,-8.12029,-0.68953,7.16345,4.52025,-0.14828,-0.05122,0.33678,37.52289,-20.29877,-23.94867,-3.10373,-6.17554,6.20145,-0.27454,-0.16108,0.64029,-27.48619,16.4825,-36.68744
1,1.04945,10.77223,-3.29147,1.3676,0.23338,-0.07024,31.43235,-33.18528,-6.20946,0.65123,7.54652,4.78841,-0.40501,-0.48904,0.11414,38.27362,-21.42334,-26.01166,-2.5384,-7.21997,6.80032,-0.13605,0.05729,0.47198,-28.89288,18.82971,-36.89545
1,2.43166,9.21994,-3.94065,1.20146,0.51667,-0.20869,31.60848,-33.24895,-3.13568,3.25612,7.85298,3.90733,-0.55521,-0.51248,0.31653,36.83624,-21.42334,-27.26135,-1.96827,-7.12894,5.82296,0.13879,-0.11741,0.3335,-26.75452,20.42149,-36.59039
1,0.72846,8.51567,-3.87597,0.94693,0.39739,0.01496,31.3606,-32.77614,-0.75453,1.30244,8.9639,3.81157,-0.65747,0.0649,0.49869,36.08551,-18.85986,-28.51257,-1.73351,-6.63548,5.49718,0.17181,0.07008,0.358,-24.2813,19.27849,-35.05261
1,0.63743,8.2833,-4.52755,0.63701,0.12795,-0.01912,31.97222,-32.17744,1.9404,-0.26816,7.8913,4.94164,-0.7821,0.16823,0.44223,35.71014,-17.73529,-29.76227,-2.05451,-6.44863,6.20145,0.14198,0.24052,0.46879,-25.57999,16.39011,-36.95117
1,0.8123,7.62214,-3.61007,0.22699,-0.17132,-0.0138,32.44643,-31.36969,3.61157,1.01514,7.16345,4.34787,-0.87585,-0.13005,0.23558,34.27277,-17.73529,-28.51257,-2.08805,-6.463,7.10215,0.00243,0.51855,0.61153,-23.27959,17.70081,-37.37878
1,0.89854,6.94182,-3.99335,0.05872,-0.2874,-0.09474,32.10395,-31.40941,3.67929,2.66235,9.23204,4.88417,-0.98984,-0.36121,0.54663,34.27277,-17.79785,-32.69958,-2.65338,-6.17075,7.90224,0.23146,0.33852,0.87039,-22.0511,18.08269,-38.54883
1,0.64701,7.1646,-4.57306,0.11303,-0.1596,-0.27898,32.4829,-30.78595,3.65024,2.71982,8.92558,5.07571,-0.98665,-0.31007,0.61374,33.89893,-17.42249,-31.44989,-2.87376,-6.07493,8.15137,0.44771,-0.01514,0.78091,-18.47629,16.895,-37.73236
1,-1.08494,9.0858,-4.07959,0.11516,-0.01263,-0.2907,32.6381,-30.65313,3.58557,2.71982,8.92558,5.07571,-0.98665,-0.31007,0.61374,33.89893,-17.42249,-31.44989,-2.87376,-5.93121,8.95146,0.71936,-0.00449,0.76067,-19.5914,15.86931,-41.28522
1,0.11042,8.08208,-3.88555,-0.10316,0.10771,-0.18739,33.19707,-29.87957,4.12723,2.71982,8.92558,5.07571,-0.98665,-0.31007,0.61374,33.89893,-17.42249,-31.44989,-3.77925,-5.11195,8.78377,0.72575,-0.68093,0.62218,-15.88159,15.2363,-40.03156
1,-0.4645,8.19946,-3.90472,-0.13192,0.12582,-0.00954,33.44613,-30.1021,3.36453,2.71982,8.92558,5.07571,-0.98665,-0.31007,0.61374,33.89893,-17.42249,-31.44989,-2.98395,-4.9826,9.93839,0.71616,-0.61915,0.41552,-18.4034,14.53011,-41.24475
1,-0.56751,8.3935,-3.97658,-0.14257,0.19185,-0.07557,33.38087,-30.04549,3.18091,1.76213,6.26323,7.04852,-1.21034,0.1107,0.43797,30.58624,-10.11047,-38.07373,-2.62463,-4.20646,8.92271,0.66716,0.48127,0.44748,-18.7166,14.1356,-42.2793
1,-0.70166,8.91332,-4.66409,-0.07015,0.27705,-0.11923,33.43569,-29.63071,3.07617,0.70868,5.76524,7.1826,-1.28598,-0.03737,0.33891,30.27344,-5.73578,-38.51166,-2.27489,-3.44949,8.1849,0.534,1.06077,0.19608,-16.0004,13.31419,-43.99799
1,-1.02265,8.93727,-4.32632,-0.01796,0.22486,-0.17355,33.50254,-29.25439,3.29953,2.37505,5.51624,7.1443,-1.40317,-0.3399,0.23131,29.89807,-4.98505,-41.38641,-4.63683,-3.83277,7.74893,0.32947,1.79048,0.07783,-13.26259,12.203,-45.41577
1,-1.12806,9.63436,-4.65451,-0.1873,0.18226,-0.2055,33.67075,-29.14104,3.50134,1.99197,5.15233,9.61511,-1.57573,-0.47519,-0.00517,27.71149,-1.36108,-42.19971,-5.98309,-4.5562,7.78246,0.41256,1.32283,0.03948,-12.0827,11.14159,-44.93597
1,-1.23585,9.03788,-4.9803,-0.38219,0.20995,-0.17142,34.14875,-29.30766,3.43181,1.64722,3.04543,10.6111,-0.97279,-0.24829,-0.41956,28.08533,2.32697,-41.38641,-2.98395,-3.71299,7.30816,0.49565,-0.48279,-0.59861,-11.8262,11.45119,-47.45221
1,-1.71016,9.57687,-4.74314,-0.50147,0.22912,-0.05001,34.53208,-29.02198,2.99345,2.9305,4.38618,8.2552,-0.41139,-0.42726,-0.31303,26.21155,4.88892,-42.63611,-5.3459,-2.36673,10.29772,0.08552,-0.13126,-0.50167,-12.07458,8.15959,-45.03625
1,-1.83952,9.6679,-4.38621,-0.66868,0.04488,0.06075,34.52584,-28.79435,2.33653,5.47794,3.02628,10.32379,-0.81194,-0.3154,-0.17882,25.89874,6.32629,-43.51196,-5.19738,-2.38111,10.44624,0.08872,-0.07586,-0.48249,-12.90891,8.5043,-46.23901
1,-1.49936,13.0743,-3.95742,-0.49295,0.13114,0.18003,35.08025,-28.84622,1.75252,5.47794,1.66637,8.82982,-1.19969,-0.12898,-0.20438,25.89874,11.07635,-43.51196,-3.40556,-2.61586,9.63656,0.18353,0.1063,-0.56026,-14.69899,9.4388,-45.69092
1,0.32601,17.56826,-2.45304,0.05126,0.40272,0.08951,34.20304,-30.05615,1.81261,4.82671,0.90022,8.2169,-0.86946,0.38766,0.16634,26.58539,11.45172,-44.6991,-2.98395,-2.72605,9.02332,0.29964,0.06049,-0.43669,-11.1107,7.56259,-46.34296
1,-1.16159,8.73366,-1.0397,-0.39604,0.44958,0.14915,33.80196,-30.66183,2.19067,3.06458,0.90022,7.27837,-0.32617,0.95972,0.26007,26.96075,12.8891,-43.07404,-4.15295,-2.97998,8.1322,-0.1712,1.02562,-0.24601,-11.43469,7.71892,-46.2027
1,-1.56164,5.64825,-0.90315,-0.75494,0.38461,0.25884,33.83143,-30.32393,2.61992,-0.11493,0.5363,8.19775,0.03494,1.04601,0.18338,30.96008,12.8891,-41.82434,-5.98309,-2.99914,8.79335,-0.26708,1.11723,-0.1757,-9.33409,6.91071,-46.74774
1,0.00501,9.402,-0.43603,-0.57496,0.35053,0.12252,33.89545,-30.86983,2.7229,-0.26816,3.19865,10.15141,0.08182,-0.15561,0.08751,30.27344,13.26447,-41.38641,-4.90992,-4.11064,7.85912,-0.19251,0.79233,-0.11817,-6.06171,7.8878,-47.15442
1,-0.33754,12.52573,-0.60372,-0.38219,0.24723,0.17471,33.13009,-31.17457,2.4502,4.00311,3.56258,11.28148,-0.15041,-0.67972,0.17273,29.14886,14.01367,-42.26227,-6.25139,-4.36456,7.0734,-0.20955,0.18726,-0.01484,-4.43089,9.66559,-48.04425
1,-0.53158,9.36367,-0.39291,-0.24268,0.03636,0.2205,33.24464,-31.11533,1.64803,3.04543,2.16435,8.65744,-0.26013,-0.00435,-0.15645,29.89807,13.63983,-43.4494,-5.05365,-5.02571,7.97889,-0.11048,-0.11208,-0.01378,-4.3877,9.3566,-46.55896
1,0.26852,8.27133,-0.74026,-0.21392,-0.03287,0.14489,33.03992,-30.90953,1.7126,1.35991,1.39821,8.14029,-0.22285,0.24387,-0.22675,29.14886,14.32648,-44.32373,-4.62246,-5.02571,7.83516,-0.05935,-0.13552,-0.03508,-5.44611,11.25531,-46.45831
1,0.4913,9.75893,-1.49963,-0.14363,0.00121,0.08951,32.57699,-31.6837,1.59998,2.43251,1.85789,9.28951,-0.16319,-0.01714,-0.01689,28.39813,13.95264,-42.69867,-4.85722,-4.63286,6.18228,0.11535,-0.21541,0.05227,-5.3219,11.81961,-46.61328
1,0.18468,10.55184,-1.53796,-0.12766,0.06085,0.11507,32.24212,-32.13584,1.01241,2.91135,1.95367,9.51935,-0.13443,-0.07146,0.08751,29.14886,15.82642,-41.82434,-5.70522,-4.6089,6.31164,-0.0732,0.04451,0.22484,-4.91959,9.83481,-48.20276
1,0.34278,9.62239,-1.45172,-0.21179,0.01825,0.10122,32.64332,-32.84991,1.33553,2.91135,1.95367,9.51935,-0.13443,-0.07146,0.08751,29.14886,15.82642,-41.82434,-5.63814,-4.63286,6.3308,-0.0764,0.03279,0.23017,-4.91959,9.83481,-48.20276
1,0.40267,8.84864,-1.43016,-0.23309,0.0289,0.06608,32.16207,-32.58678,0.50235,2.91135,1.95367,9.51935,-0.13443,-0.07146,0.08751,29.14886,15.82642,-41.82434,-4.84285,-4.72388,6.93446,-0.14031,0.08393,0.39209,-3.87199,11.1911,-47.46759
